query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
521.2837281,HMDB0186726,"6-[(2R,17S,18S)-11,17-dihydroxy-2,17,18-trimethyl-6,7-diazapentacyclo[11.7.0.0²,¹⁰.0⁴,⁸.0¹⁴,¹⁸]icosa-4,7-dien-6-yl]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C27H40N2O8,520.278466256,M+H,+,521.285742,4
521.2837281,HMDB0186725,"3,4,5-trihydroxy-6-{[(2S,17S,18S)-20-hydroxy-2,17,18-trimethyl-6,7-diazapentacyclo[11.7.0.0²,¹⁰.0⁴,⁸.0¹⁴,¹⁸]icosa-4,7-dien-17-yl]oxy}oxane-2-carboxylic acid",n/a,C27H40N2O8,520.278466256,M+H,+,521.285742,4
521.2837281,HMDB0186724,"6-[(2S,17S,18S)-17,20-dihydroxy-2,17,18-trimethyl-6,7-diazapentacyclo[11.7.0.0²,¹⁰.0⁴,⁸.0¹⁴,¹⁸]icosa-4,7-dien-6-yl]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C27H40N2O8,520.278466256,M+H,+,521.285742,4
521.2837281,HMDB0187483,"3,4,5-trihydroxy-6-{[(1S,2R,10R,13R,14S,17S,18S)-9-hydroxy-2,17,18-trimethyl-6,7-diazapentacyclo[11.7.0.0²,¹⁰.0⁴,⁸.0¹⁴,¹⁸]icosa-4,7-dien-17-yl]oxy}oxane-2-carboxylic acid",n/a,C27H40N2O8,520.278466256,M+H,+,521.285742,4
208.0738713,HMDB0060675,Carbamazepine iminoquinone,C16605,C14H9NO,207.068413915,M+H,+,208.07569,9
745.4029433,HMDB0164855,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-16-(hydroxymethyl)-7,12-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164857,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-12-(hydroxymethyl)-7,16-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164861,"6-({7-carboxy-15-[5,6-dihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]-4,14,18-trihydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164859,"6-({7-carboxy-4,14,18-trihydroxy-7,12,16-trimethyl-15-[2,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164863,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-2,4,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164865,"6-({7-carboxy-15-[5,7-dihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]-4,14,18-trihydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164851,"6-({7-carboxy-4,14,18-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164853,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-7-(hydroxymethyl)-12,16-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164834,"6-{[7-carboxy-4,14-dihydroxy-7-(hydroxymethyl)-12,16-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164831,"6-({7-carboxy-4,9,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164832,"6-({7-carboxy-4,6,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-9-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164838,"6-{[7-carboxy-4,14-dihydroxy-12-(hydroxymethyl)-7,16-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164836,"6-{[7-carboxy-4,14-dihydroxy-16-(hydroxymethyl)-7,12-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164842,"6-({7-carboxy-2,4,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164840,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164846,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,2,5,6-tetrahydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164844,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,5,7-trihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164848,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,9,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164849,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,6,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-9-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
463.2845337,HMDB0062303,"[(2R)-2-hydroxy-3-[(11Z)-icosa-11,14-dienoyloxy]propoxy]phosphonic acid",n/a,C23H43O7P,462.274640723,M+H,+,463.281917,6
463.2845337,HMDB0114758,"LysoPA(20:2(11Z,14Z)/0:0)",n/a,C23H43O7P,462.274640723,M+H,+,463.281917,6
463.2845337,HMDB0172575,2-oxo-3-(phosphonatooxy)propyl (11E)-icos-11-enoate,n/a,C23H41O7P,460.260087818,M+H,+,463.281916,6
144.1014696,HMDB0004827,Proline betaine,C10172,C7H13NO2,143.094628665,M+H,+,144.101905,3
144.1014696,HMDB0038949,"3beta,6beta-Dihydroxynortropane",n/a,C7H13NO2,143.094628665,M+H,+,144.101905,3
144.1014696,HMDB0030410,L-2-Amino-3-methylenehexanoic acid,n/a,C7H13NO2,143.094628665,M+H,+,144.101905,3
174.1118554,HMDB0000701,Hexanoylglycine,n/a,C8H15NO3,173.105193351,M+H,+,174.112469,4
174.1118554,HMDB0000747,Isovalerylalanine,n/a,C8H15NO3,173.105193351,M+H,+,174.112469,4
174.1118554,HMDB0002087,Isovalerylsarcosine,n/a,C8H15NO3,173.105193351,M+H,+,174.112469,4
174.1118554,HMDB0011756,N-Acetylleucine,C02710,C8H15NO3,173.105193351,M+H,+,174.112469,4
174.1118554,HMDB0061684,N-Acetylisoleucine,n/a,C8H15NO3,173.105193347,M+H,+,174.112469,4
132.1498965,HMDB0011634,Norspermidine,C03375,C6H17N3,131.142247559,M+H,+,132.149524,3
303.1615917,HMDB0182769,[4a-methyl-8-methylidene-2-(propan-2-yl)-decahydronaphthalen-1-yl]oxidanesulfonic acid,n/a,C15H26O4S,302.155180491,M+H,+,303.162456,3
303.1615917,HMDB0155382,"(15S)-5,9,17-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155377,"(15S)-5,9,12-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155376,"(15S)-5,8,9-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2(7),3,5-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155379,"(15S)-5,9,13-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155380,"(15S)-5,9,10-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155381,"(15S)-1,5,9-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155384,"(15S)-5,9,11-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155378,"(15S)-3,5,9-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155375,"(15S)-4,5,9-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0126616,"4-(1-hydroxy-3-phenylpropyl)-5-methoxy-2,6-dimethylbenzene-1,3-diol",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0131230,"2-(1-hydroxy-3-phenylpropyl)-3,5-dimethoxy-6-methylphenol",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0151524,"2-(1-hydroxy-3-phenylpropyl)-5-methoxy-4,6-dimethylbenzene-1,3-diol",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155374,"(15S)-5,9-dihydroxy-15-(hydroxymethyl)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0155383,"(15R)-5,9,16-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156702,"(1S,10R,11S,15S)-5,13-dihydroxy-15-(hydroxymethyl)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156703,"(1S,10R,11S,15S)-4,5,13-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0157360,"(1S,10R,11S,15S)-4,5,12-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0157361,"(1S,10R,11S,15S)-3,4,5-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0158090,"(15S)-5,9,14-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-13-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0158664,"(1S,10R,11S,15S)-5,14-dihydroxy-15-(hydroxymethyl)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-13-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0158666,"(1S,10R,11S,15S)-5,8,14-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2(7),3,5-trien-13-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0158665,"(1S,10R,11S,15S)-4,5,14-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-13-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0158667,"(1S,10S,11S,15S)-3,5,14-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-13-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0158668,"(1S,10R,11S,15S)-5,12,14-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-13-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0157359,"(1S,10R,11S,15S)-4,5,8-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0157358,"(1S,10R,11S,15S)-4,5-dihydroxy-15-(hydroxymethyl)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156704,"(1S,10R,11S,15S)-5,8,13-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2(7),3,5-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156705,"(1S,10R,11S,15S)-5,12,13-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156706,"(1S,10R,11S,15S)-3,5,13-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156709,"(1R,11R,15S)-5,10,13-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156708,"(1S,10R,11S,15R)-5,13,16-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156710,"(10S,11S,15S)-1,5,13-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156707,"(1S,10S,11S,15S)-5,13,17-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0156711,"(1S,10R,15S)-5,11,13-trihydroxy-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-2,4,6-trien-14-one",n/a,C18H22O4,302.151809188,M+H,+,303.159085,8
303.1615917,HMDB0014325,Masoprocol,C10719,C18H22O4,302.151809192,M+H,+,303.159085,8
303.1615917,HMDB0000530,6-Ketoestriol,n/a,C18H22O4,302.151809192,M+H,+,303.159085,8
303.1615917,HMDB0005056,Enterodiol,C18166,C18H22O4,302.151809192,M+H,+,303.159085,8
303.1615917,HMDB0012270,Nordihydroguaiaretate,n/a,C18H22O4,302.151809192,M+H,+,303.159085,8
303.1615917,HMDB0036472,Verimol D,n/a,C18H22O4,302.151809192,M+H,+,303.159085,8
431.2388396,HMDB0040990,"3b,6b-Diangeloyloxy-7(11)-eremophilen-12,8b-olide",n/a,C25H34O6,430.23553882,M+H,+,431.242815,9
431.2388396,HMDB0034659,Homofukinolide,n/a,C25H34O6,430.23553882,M+H,+,431.242815,9
431.2388396,HMDB0033080,Antibiotic CJ 15544,n/a,C25H34O6,430.23553882,M+H,+,431.242815,9
431.2388396,HMDB0033081,Antibiotic CP 412065,n/a,C25H34O6,430.23553882,M+H,+,431.242815,9
431.2388396,HMDB0015353,Budesonide,n/a,C25H34O6,430.23553882,M+H,+,431.242815,9
358.2047987,HMDB0176841,"1-[(4-hydroxy-3-methoxyphenyl)methyl]-7,8-dimethoxy-2,2-dimethyl-1,2,3,4-tetrahydroisoquinolin-2-ium",n/a,C21H28NO4,358.201284806,M+H,+,358.201285,10
358.2047987,HMDB0145167,4'-hydroxypropafenone,n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161685,"(2E,4E,9E)-10-(2H-1,3-benzodioxol-5-yl)-8-hydroxy-N-(2-methylpropyl)deca-2,4,9-trienimidic acid",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161686,"(2E,4E,9E)-10-(2H-1,3-benzodioxol-5-yl)-6-hydroxy-N-(2-methylpropyl)deca-2,4,9-trienimidic acid",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161687,"(2Z,4E,9E)-10-(2H-1,3-benzodioxol-5-yl)-2-hydroxy-N-(2-methylpropyl)deca-2,4,9-trienimidic acid",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161690,"(2E)-3-{3-[(4E)-5-(2H-1,3-benzodioxol-5-yl)pent-4-en-1-yl]oxiran-2-yl}-N-(2-methylpropyl)prop-2-enimidic acid",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161688,"(2E,4E,9E)-10-(6-hydroxy-2H-1,3-benzodioxol-5-yl)-N-(2-methylpropyl)deca-2,4,9-trienimidic acid",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161689,"(2E,4E)-8-[3-(2H-1,3-benzodioxol-5-yl)oxiran-2-yl]-N-(2-methylpropyl)octa-2,4-dienimidic acid",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161692,"(2E,4E,9E)-10-(2H-1,3-benzodioxol-5-yl)-N-(3-hydroxy-2-methylpropyl)deca-2,4,9-trienimidic acid",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161691,"3-[(1E,6E)-7-(2H-1,3-benzodioxol-5-yl)hepta-1,6-dien-1-yl]-N-(2-methylpropyl)oxirane-2-carboximidic acid",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161695,"(2E,4E,9E)-10-(2H-1,3-benzodioxol-5-yl)-N-(2-hydroxy-2-methylpropyl)deca-2,4,9-trienimidic acid",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0161707,"(4E,9E)-10-(2H-1,3-benzodioxol-5-yl)-N-(2-methylpropyl)-2-oxodeca-4,9-dienamide",n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0145168,1-(2-{2-hydroxy-3-[(2-hydroxypropyl)amino]propoxy}phenyl)-3-phenylpropan-1-one,n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0145166,1-{2-[2-hydroxy-3-(propylamino)propoxy]phenyl}-3-(3-hydroxyphenyl)propan-1-one,n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0145169,1-(2-{2-hydroxy-3-[(3-hydroxypropyl)amino]propoxy}phenyl)-3-phenylpropan-1-one,n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
358.2047987,HMDB0030213,(S)-Laudanosine,n/a,C21H27NO4,357.194008357,M+H,+,358.201284,10
358.2047987,HMDB0060988,5-hydroxypropafenone,n/a,C21H27NO4,357.194008357,M+H,+,358.201284,10
358.2047987,HMDB0145161,1-{2-[2-hydroxy-3-(propylamino)propoxy]phenyl}-3-(2-hydroxyphenyl)propan-1-one,n/a,C21H27NO4,357.194008353,M+H,+,358.201284,10
