query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
525.2919262,HMDB0164981,"{15-[(3E)-5,6-dimethylhept-3-en-2-yl]-5-hydroxy-2,16-dimethyl-8,19-dioxahexacyclo[9.7.1.0¹,¹¹.0²,⁷.0⁷,⁹.0¹²,¹⁶]nonadecan-10-yl}oxidanesulfonic acid",n/a,C28H44O7S,524.280774931,M+H,+,525.288051,7
525.2919262,HMDB0164982,"{15-[(3E)-5,6-dimethylhept-3-en-2-yl]-10-hydroxy-2,16-dimethyl-8,19-dioxahexacyclo[9.7.1.0¹,¹¹.0²,⁷.0⁷,⁹.0¹²,¹⁶]nonadecan-5-yl}oxidanesulfonic acid",n/a,C28H44O7S,524.280774931,M+H,+,525.288051,7
1550.822609,HMDB0012894,Apelin-13,n/a,C69H111N23O16S,1549.829985309,M+H,+,1550.837261,9
481.3252446,HMDB0183369,"2-hydroxy-3-(phosphonatooxy)propyl 4,8,12,16-tetramethylheptadecanoate",n/a,C24H47O7P,478.307038011,M+H,+,481.328866,8
481.3252446,HMDB0183443,2-hydroxy-3-(phosphonatooxy)propyl henicosanoate,n/a,C24H47O7P,478.307038011,M+H,+,481.328866,8
481.3252446,HMDB0062317,Pa(21:0/0:0),n/a,C24H49O7P,480.321590916,M+H,+,481.328867,8
481.3252446,HMDB0114741,LysoPA(21:0/0:0),n/a,C24H49O7P,480.321590916,M+H,+,481.328867,8
481.3252446,HMDB0114761,LysoPA(a-21:0/0:0),n/a,C24H49O7P,480.321590916,M+H,+,481.328867,8
481.3252446,HMDB0114768,LysoPA(i-21:0/0:0),n/a,C24H49O7P,480.321590916,M+H,+,481.328867,8
481.3252446,HMDB0184228,"{2-hydroxy-3-[(4,8,12,16-tetramethylheptadecanoyl)oxy]propoxy}phosphonic acid",n/a,C24H49O7P,480.321590916,M+H,+,481.328867,8
356.2036005,HMDB0142448,"(2-{4-[(1E)-1,2-diphenylbuta-1,3-dien-1-yl]phenoxy}ethyl)(methyl)amine",n/a,C25H25NO,355.193614429,M+H,+,356.20089,8
290.1952055,HMDB0032221,"Dihydro-2,4,6-tris(2-methylpropyl)-4h-1,3,5-dithiazine",n/a,C15H31NS2,289.189791377,M+H,+,290.197067,6
275.0768638,HMDB0153318,"2-(2,4,6-trihydroxyphenoxy)oxane-3,4,5-triol",n/a,C11H14O8,274.068867411,M+H,+,275.076143,3
275.0768638,HMDB0172140,"6-[(furan-2-yl)methoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C11H14O8,274.068867411,M+H,+,275.076143,3
200.1630944,HMDB0062669,11-nitro-1-undecene,n/a,C11H21NO2,199.15722892,M+H,+,200.164505,7
200.1630944,HMDB0013162,2-Hexenoylcholine,n/a,C11H22NO2,200.165053953,M+H,+,200.165054,10
957.9266936,HMDB0046993,TG(22:0/O-18:0/20:2n6),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0051611,TG(22:1(13Z)/20:1(11Z)/O-18:0),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0052076,TG(24:1(15Z)/18:1(11Z)/O-18:0),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0046705,TG(22:0/20:2n6/O-18:0),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0053341,TG(20:2n6/22:0/O-18:0),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0050853,TG(20:1(11Z)/O-18:0/22:1(13Z)),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0046022,"TG(20:0/22:2(13Z,16Z)/O-18:0)",n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0046247,"TG(20:0/O-18:0/22:2(13Z,16Z))",n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0050565,TG(20:1(11Z)/22:1(13Z)/O-18:0),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0052500,"TG(18:2(9Z,12Z)/24:0/O-18:0)",n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0049686,TG(18:1(11Z)/O-18:0/24:1(15Z)),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0050285,TG(18:1(9Z)/O-18:0/24:1(15Z)),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0050000,TG(18:1(9Z)/24:1(15Z)/O-18:0),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0054390,"TG(22:2(13Z,16Z)/20:0/O-18:0)",n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0052092,TG(24:1(15Z)/18:1(9Z)/O-18:0),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0047710,"TG(24:0/O-18:0/18:2(9Z,12Z))",n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0047388,"TG(24:0/18:2(9Z,12Z)/O-18:0)",n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
957.9266936,HMDB0049386,TG(18:1(11Z)/24:1(15Z)/O-18:0),n/a,C63H120O5,956.913576964,M+H,+,957.920853,6
415.3900413,HMDB0160830,"(2S,15R)-14-(5-ethyl-6-methylheptan-2-yl)-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-7-ylium-5-olate",n/a,C29H50O,414.38616623,M+H,+,415.393442,8
415.3900413,HMDB0159495,"(2S,15R)-14-(5-ethyl-6-methylheptan-2-yl)-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-5-one",n/a,C29H50O,414.38616623,M+H,+,415.393442,8
415.3900413,HMDB0039444,24alpha-Methyllophenol,n/a,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0033214,25-Hydroxy-24-methoxycycloartanol,n/a,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0037524,"(3beta,5alpha,24R)-Stigmast-8(14)-en-3-ol",n/a,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0006840,Tetrahydrofolyl-[Glu](n),C03541,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0000852,beta-Sitosterol,C01753,C29H50O,414.38616623,M+H,+,415.393442,8
415.3900413,HMDB0039699,"(5alpha,14alpha,24R)-14-Methylergostan-3-one",n/a,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0171513,"14-(5-ethyl-6-methylheptan-2-yl)-2,15-dimethyltetracyclo[8.7.0.0,.0,]heptadec-9-en-5-ol",n/a,C29H50O,414.38616623,M+H,+,415.393442,8
415.3900413,HMDB0059641,"Guanosine 3',5'-bis(diphosphate)",C01228,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0168472,Clionasterol,C19654,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0000649,Clionasterol,C19654,C29H50O,414.386166222,M+H,+,415.393442,8
575.3234095,HMDB0035986,Ganoderic acid K,n/a,C32H46O9,574.31418307,M+H,+,575.321459,3
575.3234095,HMDB0173233,"6-{3,6-dihydroxy-2-[(2Z,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C32H46O9,574.314183061,M+H,+,575.321459,3
575.3234095,HMDB0173232,"6-{3,4-dihydroxy-2-[(2Z,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C32H46O9,574.314183061,M+H,+,575.321459,3
575.3234095,HMDB0033024,Ganoderic acid alpha,n/a,C32H46O9,574.31418307,M+H,+,575.321459,3
575.3234095,HMDB0173234,"6-{2,4-dihydroxy-3-[(2Z,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C32H46O9,574.314183061,M+H,+,575.321459,3
517.3241621,HMDB0160867,"[(1S,2S,10R,11S,15R)-9,16-dihydroxy-14-(6-hydroxy-6-methylheptan-2-yl)-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-5-yl]oxidanesulfonic acid",n/a,C27H48O7S,516.31207506,M+H,+,517.319351,9
517.3241621,HMDB0160869,"[(1S,2S,10R,11S,15R)-5,9-dihydroxy-14-(6-hydroxy-6-methylheptan-2-yl)-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-16-yl]oxidanesulfonic acid",n/a,C27H48O7S,516.31207506,M+H,+,517.319351,9
517.3241621,HMDB0160868,"[(1S,2S,10R,11S,15R)-5,16-dihydroxy-14-(6-hydroxy-6-methylheptan-2-yl)-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-yl]oxidanesulfonic acid",n/a,C27H48O7S,516.31207506,M+H,+,517.319351,9
322.1829659,HMDB0061282,"(5E)-2,2-dimethyl-7-{methyl[(naphthalen-1-yl)methyl]amino}hept-5-en-3-ynoic acid",n/a,C21H23NO2,321.172878985,M+H,+,322.180155,9
288.2154022,HMDB0000791,L-Octanoylcarnitine,C02838,C15H29NO4,287.209658421,M+H,+,288.216934,5
144.101162,HMDB0004827,Proline betaine,C10172,C7H13NO2,143.094628665,M+H,+,144.101905,5
144.101162,HMDB0038949,"3beta,6beta-Dihydroxynortropane",n/a,C7H13NO2,143.094628665,M+H,+,144.101905,5
144.101162,HMDB0030410,L-2-Amino-3-methylenehexanoic acid,n/a,C7H13NO2,143.094628665,M+H,+,144.101905,5
132.1013273,HMDB0240479,Alanine betaine,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0171681,SCHEMBL12506706,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0171682,N-(2-methylpropyl)glycolamide,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0171680,SCHEMBL10311743,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0168722,"N,N-diethyl-2-oxoethanamine oxide",n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0168719,SCHEMBL6203485,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0168720,2-[ethyl(1-hydroxyethyl)amino]acetaldehyde,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0168721,SCHEMBL12464630,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0145163,2-hydroxy-3-(propylamino)propanal,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0144645,"N,N-Diethylglycine",C16647,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0062052,4-(dimethylamino)butanoic acid,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0036382,6-Deoxyfagomine,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0033923,(±)-erythro-Isoleucine,C16434,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0003640,Beta-Leucine,C02486,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0001645,L-Norleucine,C01933,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0000557,L-Alloisoleucine,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0001901,Aminocaproic acid,C02378,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0000172,L-Isoleucine,C00407,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0013773,D-Leucine,C01570,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0061716,N-methylvaline,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0060650,N-(2-Hydroxyethyl)-morpholine,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0029168,3-Aminocaproic acid,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0000687,L-Leucine,C00123,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0062203,L-Leucine,C00123,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0013812,1-Nitrohexane,n/a,C6H14NO2,132.102453697,M+H,+,132.102454,9
312.1781603,HMDB0028711,Arginylhistidine,n/a,C12H21N7O3,311.170587564,M+H,+,312.177864,1
312.1781603,HMDB0028879,H-His-Arg-OH,n/a,C12H21N7O3,311.170587564,M+H,+,312.177864,1
745.4035118,HMDB0164855,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-16-(hydroxymethyl)-7,12-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164857,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-12-(hydroxymethyl)-7,16-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164861,"6-({7-carboxy-15-[5,6-dihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]-4,14,18-trihydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164859,"6-({7-carboxy-4,14,18-trihydroxy-7,12,16-trimethyl-15-[2,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164863,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-2,4,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164865,"6-({7-carboxy-15-[5,7-dihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]-4,14,18-trihydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164851,"6-({7-carboxy-4,14,18-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164853,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-7-(hydroxymethyl)-12,16-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164834,"6-{[7-carboxy-4,14-dihydroxy-7-(hydroxymethyl)-12,16-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164831,"6-({7-carboxy-4,9,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164832,"6-({7-carboxy-4,6,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-9-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164838,"6-{[7-carboxy-4,14-dihydroxy-12-(hydroxymethyl)-7,16-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164836,"6-{[7-carboxy-4,14-dihydroxy-16-(hydroxymethyl)-7,12-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164842,"6-({7-carboxy-2,4,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164840,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164846,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,2,5,6-tetrahydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164844,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,5,7-trihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164848,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,9,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164849,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,6,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-9-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
272.2199482,HMDB0013317,Tridecanoylglycine,n/a,C15H29NO3,271.214743799,M+H,+,272.22202,8
470.3033864,HMDB0060159,Ebastine,n/a,C32H39NO2,469.298079497,M+H,+,470.305355,4
374.2132464,HMDB0142480,3-[(1E)-1-{4-[2-(methylamino)ethoxy]phenyl}-2-phenylbut-1-en-1-yl]phenol,n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142441,"{2-[4-(3-ethyl-2,3-diphenyloxiran-2-yl)phenoxy]ethyl}(methyl)amine",n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142439,4-[(1E)-1-{4-[2-(methylamino)ethoxy]phenyl}-1-phenylbut-1-en-2-yl]phenol,n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142440,4-[(1E)-1-{4-[2-(methylamino)ethoxy]phenyl}-2-phenylbut-1-en-1-yl]phenol,n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142442,"(3E)-4-{4-[2-(methylamino)ethoxy]phenyl}-3,4-diphenylbut-3-en-1-ol",n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142446,2-[(1Z)-1-{4-[2-(methylamino)ethoxy]phenyl}-2-phenylbut-1-en-1-yl]phenol,n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142445,2-[(1E)-1-{4-[2-(methylamino)ethoxy]phenyl}-1-phenylbut-1-en-2-yl]phenol,n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142447,"2-[(1E)-1,2-diphenylbut-1-en-1-yl]-5-[2-(methylamino)ethoxy]phenol",n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142436,"(3Z)-4-{4-[2-(methylamino)ethoxy]phenyl}-3,4-diphenylbut-3-en-2-ol",n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142437,3-[(1E)-1-{4-[2-(methylamino)ethoxy]phenyl}-1-phenylbut-1-en-2-yl]phenol,n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0142438,3-[(1Z)-1-{4-[2-(methylamino)ethoxy]phenyl}-2-phenylbut-1-en-1-yl]phenol,n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0061085,alpha-Hydroxy-N-desmethyl-tamoxifen,n/a,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0060668,alpha-Hydroxy-N-desmethyltamoxifen,C16549,C25H27NO2,373.204179113,M+H,+,374.211455,5
374.2132464,HMDB0060666,Endoxifen,C16547,C25H27NO2,373.204179113,M+H,+,374.211455,5
120.1014744,HMDB0038039,Ammonium isovalerate,n/a,C5H13NO2,119.094628665,M+H,+,120.101905,4
356.2018112,HMDB0142448,"(2-{4-[(1E)-1,2-diphenylbuta-1,3-dien-1-yl]phenoxy}ethyl)(methyl)amine",n/a,C25H25NO,355.193614429,M+H,+,356.20089,3
393.2060753,HMDB0133049,"(2E)-3-phenyl-1-[2,4,6-trihydroxy-3,5-bis(3-methylbut-2-en-1-yl)phenyl]prop-2-en-1-one",n/a,C25H28O4,392.198759382,M+H,+,393.206035,0
393.2060753,HMDB0133092,"(2E)-1-[3-(3,7-dimethylocta-2,6-dien-1-yl)-2,4,6-trihydroxyphenyl]-3-phenylprop-2-en-1-one",n/a,C25H28O4,392.198759382,M+H,+,393.206035,0
