query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
483.118316,HMDB0144247,"N-[(4aS)-10-chloro-4a,5,7,11-tetrahydroxy-3-(C-hydroxycarbonimidoyl)-2,4,6-trioxo-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracen-1-yl]-N-methylmethanamine oxide",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144254,"(12aS)-7-chloro-4-(dimethylamino)-6,10,11a,12,12a-pentahydroxy-1,3,11-trioxo-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144262,"(12aS)-7-chloro-4-(dimethylamino)-2,3,6,10,12a-pentahydroxy-1,11,12-trioxo-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144275,"(12aS)-7-chloro-4-(dimethylamino)-2,6,10,12,12a-pentahydroxy-1,3,11-trioxo-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144154,"(12aR)-7-chloro-4-(dimethylamino)-3,4,6,10,12a-pentahydroxy-1,11,12-trioxo-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144118,"N-[(4aS)-10-chloro-2,4a,5,7,11-pentahydroxy-3-(C-hydroxycarbonimidoyl)-4,6-dioxo-1,2,3,4,4a,6,11,11a,12,12a-decahydrotetracen-1-yl]-N-methylmethanamine oxide",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144096,"(12aS)-7-chloro-4-(dimethylamino)-3,6,9,10,12,12a-hexahydroxy-1,11-dioxo-1,4,4a,5,5a,6,11,11a,12,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144097,"(12aS)-7-chloro-4-(dimethylamino)-3,6,8,10,12,12a-hexahydroxy-1,11-dioxo-1,4,4a,5,5a,6,11,11a,12,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144100,"(12aS)-7-chloro-4-(dimethylamino)-3,6,10,11a,12,12a-hexahydroxy-1,11-dioxo-1,4,4a,5,5a,6,11,11a,12,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144101,"(12aR)-7-chloro-4-(dimethylamino)-3,4a,6,10,12,12a-hexahydroxy-1,11-dioxo-1,4,4a,5,5a,6,11,11a,12,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144102,"(12aS)-7-chloro-4-(dimethylamino)-3,5,6,10,12,12a-hexahydroxy-1,11-dioxo-1,4,4a,5,5a,6,11,11a,12,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144103,"(12aS)-7-chloro-4-(dimethylamino)-3,5a,6,10,12,12a-hexahydroxy-1,11-dioxo-1,4,4a,5,5a,6,11,11a,12,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144106,"N-[(4aS)-10-chloro-2,4a,5,7,11-pentahydroxy-3-(C-hydroxycarbonimidoyl)-4,6-dioxo-1,4,4a,5,5a,6,11,11a,12,12a-decahydrotetracen-1-yl]-N-methylmethanamine oxide",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144109,"(12aS)-7-chloro-4-(dimethylamino)-3,6,8,10,12,12a-hexahydroxy-1,11-dioxo-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144108,"(12aS)-7-chloro-4-(dimethylamino)-3,6,9,10,12,12a-hexahydroxy-1,11-dioxo-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144107,"(12aS)-7-chloro-4-(dimethylamino)-3,4,6,10,12,12a-hexahydroxy-1,11-dioxo-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144113,"(12aR)-7-chloro-4-(dimethylamino)-3,4a,6,10,12,12a-hexahydroxy-1,11-dioxo-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144112,"(12aS)-7-chloro-4-(dimethylamino)-2,3,6,10,12,12a-hexahydroxy-1,11-dioxo-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144114,"(12aS)-7-chloro-4-(dimethylamino)-3,5,6,10,12,12a-hexahydroxy-1,11-dioxo-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144115,"(12aS)-7-chloro-4-(dimethylamino)-3,5a,6,10,12,12a-hexahydroxy-1,11-dioxo-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144270,"(12aR)-7-chloro-4-(dimethylamino)-3,6,10,11a,12a-pentahydroxy-1,11,12-trioxo-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-2-carboximidic acid",n/a,C21H23ClN2O9,482.109208,M+H,+,483.116484,4
483.118316,HMDB0144650,"6-[4-(2-chloro-1,2-diphenylethenyl)phenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C26H23ClO7,482.1132308,M+H,+,483.120507,5
612.1652532,HMDB0175093,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2,5-dihydroxy-7-(4-hydroxyphenyl)-6-oxo-2,6-dihydro-1H-phenalen-1-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C29H29N3O10S,611.15736532,M+H,+,612.164641,1
612.1652532,HMDB0175131,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2-hydroxy-7-(4-hydroxyphenyl)-5,6-dioxo-2,4,5,6-tetrahydro-1H-phenalen-1-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C29H29N3O10S,611.15736532,M+H,+,612.164641,1
612.1652532,HMDB0175132,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[1-hydroxy-7-(4-hydroxyphenyl)-5,6-dioxo-2,4,5,6-tetrahydro-1H-phenalen-2-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C29H29N3O10S,611.15736532,M+H,+,612.164641,1
612.1652532,HMDB0175128,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[1-hydroxy-3-(4-hydroxyphenyl)-4,5-dioxo-2,4,5,6-tetrahydro-1H-phenalen-2-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C29H29N3O10S,611.15736532,M+H,+,612.164641,1
612.1652532,HMDB0175127,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2-hydroxy-3-(4-hydroxyphenyl)-4,5-dioxo-2,4,5,6-tetrahydro-1H-phenalen-1-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C29H29N3O10S,611.15736532,M+H,+,612.164641,1
612.1652532,HMDB0175094,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[1,5-dihydroxy-7-(4-hydroxyphenyl)-6-oxo-2,6-dihydro-1H-phenalen-2-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C29H29N3O10S,611.15736532,M+H,+,612.164641,1
612.1652532,HMDB0175090,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[1,5-dihydroxy-3-(4-hydroxyphenyl)-4-oxo-2,4-dihydro-1H-phenalen-2-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C29H29N3O10S,611.15736532,M+H,+,612.164641,1
612.1652532,HMDB0175089,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2,5-dihydroxy-3-(4-hydroxyphenyl)-4-oxo-2,4-dihydro-1H-phenalen-1-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C29H29N3O10S,611.15736532,M+H,+,612.164641,1
387.1113214,HMDB0151345,"6-{[2-benzyl-3-(methylsulfanyl)propanoyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151349,"3,4,5-trihydroxy-6-{[(2E)-2-(methanesulfinylmethyl)-3-phenylprop-2-en-1-yl]oxy}oxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151347,"6-{[2-benzyl-1-(methylsulfanyl)-3-oxopropan-2-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151355,"3,4,5-trihydroxy-6-{4-[(1E)-3-hydroxy-2-[(methylsulfanyl)methyl]prop-1-en-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151342,"3,4,5-trihydroxy-6-(4-{2-[(methylsulfanyl)methyl]-3-oxopropyl}phenoxy)oxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151339,"3,4,5-trihydroxy-6-(3-{2-[(methylsulfanyl)methyl]-3-oxopropyl}phenoxy)oxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151336,"3,4,5-trihydroxy-6-{2-[(methylsulfanyl)methyl]-3-oxo-1-phenylpropoxy}oxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151334,"3,4,5-trihydroxy-6-(2-{2-[(methylsulfanyl)methyl]-3-oxopropyl}phenoxy)oxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151359,"3,4,5-trihydroxy-6-({2-[(methylsulfanyl)methyl]-3-phenyloxiran-2-yl}methoxy)oxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151364,"3,4,5-trihydroxy-6-{2-[(1E)-3-hydroxy-2-[(methylsulfanyl)methyl]prop-1-en-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0151351,"3,4,5-trihydroxy-6-{3-[(1E)-3-hydroxy-2-[(methylsulfanyl)methyl]prop-1-en-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C17H22O8S,386.103538842,M+H,+,387.110815,1
387.1113214,HMDB0186987,"3,4,5-trihydroxy-6-[(1,2,4,5,7-pentahydroxy-6-oxoheptan-3-yl)oxy]oxane-2-carboxylic acid",n/a,C13H22O13,386.106040768,M+H,+,387.113317,5
387.1113214,HMDB0186985,"3,4,5-trihydroxy-6-[(1,4,5,6,7-pentahydroxy-2-oxoheptan-3-yl)oxy]oxane-2-carboxylic acid",n/a,C13H22O13,386.106040768,M+H,+,387.113317,5
387.1113214,HMDB0186984,"3,4,5-trihydroxy-6-[(3,4,5,6,7-pentahydroxy-2-oxoheptyl)oxy]oxane-2-carboxylic acid",n/a,C13H22O13,386.106040768,M+H,+,387.113317,5
387.1113214,HMDB0186986,"3,4,5-trihydroxy-6-[(1,2,3,5,7-pentahydroxy-6-oxoheptan-4-yl)oxy]oxane-2-carboxylic acid",n/a,C13H22O13,386.106040768,M+H,+,387.113317,5
387.1113214,HMDB0186988,"3,4,5-trihydroxy-6-[(1,3,4,5,7-pentahydroxy-6-oxoheptan-2-yl)oxy]oxane-2-carboxylic acid",n/a,C13H22O13,386.106040768,M+H,+,387.113317,5
387.1113214,HMDB0186989,"3,4,5-trihydroxy-6-[(2,3,4,5,7-pentahydroxy-6-oxoheptyl)oxy]oxane-2-carboxylic acid",n/a,C13H22O13,386.106040768,M+H,+,387.113317,5
283.1040792,HMDB0003950,(2E)-Octenoyl-CoA,C05276,C11H15N4O5,283.10424461,M+H,+,283.104245,1
283.1040792,HMDB0002721,1-Methylinosine,n/a,C11H14N4O5,282.096419578,M+H,+,283.103696,1
283.1040792,HMDB0179982,"6-(2,3-dihydroxybutoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C10H18O9,282.09508216,M+H,+,283.102358,6
283.1040792,HMDB0179984,"6-[(3,4-dihydroxybutan-2-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C10H18O9,282.09508216,M+H,+,283.102358,6
283.1040792,HMDB0179983,"6-[(1,3-dihydroxybutan-2-yl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C10H18O9,282.09508216,M+H,+,283.102358,6
283.1040792,HMDB0038880,5-O-a-L-Arabinofuranosyl-L-arabinose,n/a,C10H18O9,282.095082174,M+H,+,283.102358,6
283.1040792,HMDB0029918,Arabinofuranobiose,n/a,C10H18O9,282.095082174,M+H,+,283.102358,6
283.1040792,HMDB0029894,Xylobiose,C01630,C10H18O9,282.095082174,M+H,+,283.102358,6
283.1040792,HMDB0038855,3-O-alpha-L-Arabinopyranosyl-L-arabinose,n/a,C10H18O9,282.095082174,M+H,+,283.102358,6
283.1040792,HMDB0038882,5-O-beta-D-Xylopyranosyl-L-arabinose,n/a,C10H18O9,282.095082174,M+H,+,283.102358,6
283.1040792,HMDB0029619,Arabinopyranobiose,n/a,C10H18O9,282.095082174,M+H,+,283.102358,6
283.1040792,HMDB0038881,2-O-b-D-Xylopyranosyl-L-arabinose,n/a,C10H18O9,282.095082174,M+H,+,283.102358,6
332.0929777,HMDB0029367,Sanguinarine,C06162,C20H14NO4,332.092282941,M+H,+,332.092283,2
437.1063079,HMDB0141801,"3,4,5-trihydroxy-6-{2-hydroxy-4-[(E)-2-(2,3,5-trihydroxyphenyl)ethenyl]phenoxy}oxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0141802,"3,4,5-trihydroxy-6-{2-hydroxy-5-[(E)-2-(2,3,5-trihydroxyphenyl)ethenyl]phenoxy}oxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0141803,"6-{3-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-4,5-dihydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0141800,"6-{3-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-2,5-dihydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0141799,"6-{2-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-4,6-dihydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0141796,"3,4,5-trihydroxy-6-{2-hydroxy-5-[(E)-2-(3,4,5-trihydroxyphenyl)ethenyl]phenoxy}oxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0141794,"6-{5-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-2,3-dihydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0141795,"3,4,5-trihydroxy-6-{2-hydroxy-4-[(E)-2-(3,4,5-trihydroxyphenyl)ethenyl]phenoxy}oxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0141793,"6-{4-[(E)-2-(3,4-dihydroxyphenyl)ethenyl]-2,6-dihydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0140357,"6'-[(E)-2-(2H-1,3-benzodioxol-5-yl)ethenyl]-3,4,5-trihydroxy-2',4'-dioxo-[2,3'-bioxane]-6-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0136984,"3,4,5-trihydroxy-6-{5-[(E)-2-(4-hydroxy-2-oxo-2H-pyran-6-yl)ethenyl]-2-methoxyphenoxy}oxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0136985,"3,4,5-trihydroxy-6-({6-[(E)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]-2-oxo-2H-pyran-4-yl}oxy)oxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0131209,"3,4,5-trihydroxy-6-({6-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-2-oxo-2H-pyran-4-yl}oxy)oxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
437.1063079,HMDB0131208,"3,4,5-trihydroxy-6-{4-[(E)-2-(4-hydroxy-2-oxo-2H-pyran-6-yl)ethenyl]-2-methoxyphenoxy}oxane-2-carboxylic acid",n/a,C20H20O11,436.100561464,M+H,+,437.107837,3
