query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
415.3900413,HMDB0033214,25-Hydroxy-24-methoxycycloartanol,n/a,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0037524,"(3beta,5alpha,24R)-Stigmast-8(14)-en-3-ol",n/a,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0006840,Tetrahydrofolyl-[Glu](n),C03541,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0000852,beta-Sitosterol,C01753,C29H50O,414.38616623,M+H,+,415.393442,8
415.3900413,HMDB0039699,"(5alpha,14alpha,24R)-14-Methylergostan-3-one",n/a,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0171513,"14-(5-ethyl-6-methylheptan-2-yl)-2,15-dimethyltetracyclo[8.7.0.0,.0,]heptadec-9-en-5-ol",n/a,C29H50O,414.38616623,M+H,+,415.393442,8
415.3900413,HMDB0059641,"Guanosine 3',5'-bis(diphosphate)",C01228,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0168472,Clionasterol,C19654,C29H50O,414.386166222,M+H,+,415.393442,8
415.3900413,HMDB0000649,Clionasterol,C19654,C29H50O,414.386166222,M+H,+,415.393442,8
575.3234095,HMDB0035986,Ganoderic acid K,n/a,C32H46O9,574.31418307,M+H,+,575.321459,3
575.3234095,HMDB0173233,"6-{3,6-dihydroxy-2-[(2Z,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C32H46O9,574.314183061,M+H,+,575.321459,3
575.3234095,HMDB0173232,"6-{3,4-dihydroxy-2-[(2Z,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C32H46O9,574.314183061,M+H,+,575.321459,3
575.3234095,HMDB0033024,Ganoderic acid alpha,n/a,C32H46O9,574.31418307,M+H,+,575.321459,3
575.3234095,HMDB0173234,"6-{2,4-dihydroxy-3-[(2Z,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C32H46O9,574.314183061,M+H,+,575.321459,3
322.1829659,HMDB0061282,"(5E)-2,2-dimethyl-7-{methyl[(naphthalen-1-yl)methyl]amino}hept-5-en-3-ynoic acid",n/a,C21H23NO2,321.172878985,M+H,+,322.180155,9
288.2154022,HMDB0000791,L-Octanoylcarnitine,C02838,C15H29NO4,287.209658421,M+H,+,288.216934,5
144.101162,HMDB0004827,Proline betaine,C10172,C7H13NO2,143.094628665,M+H,+,144.101905,5
144.101162,HMDB0038949,"3beta,6beta-Dihydroxynortropane",n/a,C7H13NO2,143.094628665,M+H,+,144.101905,5
144.101162,HMDB0030410,L-2-Amino-3-methylenehexanoic acid,n/a,C7H13NO2,143.094628665,M+H,+,144.101905,5
132.1013273,HMDB0240479,Alanine betaine,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0171681,SCHEMBL12506706,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0171682,N-(2-methylpropyl)glycolamide,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0171680,SCHEMBL10311743,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0168722,"N,N-diethyl-2-oxoethanamine oxide",n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0168719,SCHEMBL6203485,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0168720,2-[ethyl(1-hydroxyethyl)amino]acetaldehyde,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0168721,SCHEMBL12464630,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0145163,2-hydroxy-3-(propylamino)propanal,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0144645,"N,N-Diethylglycine",C16647,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0062052,4-(dimethylamino)butanoic acid,n/a,C6H13NO2,131.094628663,M+H,+,132.101905,4
132.1013273,HMDB0036382,6-Deoxyfagomine,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0033923,(±)-erythro-Isoleucine,C16434,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0003640,Beta-Leucine,C02486,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0001645,L-Norleucine,C01933,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0000557,L-Alloisoleucine,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0001901,Aminocaproic acid,C02378,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0000172,L-Isoleucine,C00407,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0013773,D-Leucine,C01570,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0061716,N-methylvaline,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0060650,N-(2-Hydroxyethyl)-morpholine,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0029168,3-Aminocaproic acid,n/a,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0000687,L-Leucine,C00123,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0062203,L-Leucine,C00123,C6H13NO2,131.094628665,M+H,+,132.101905,4
132.1013273,HMDB0013812,1-Nitrohexane,n/a,C6H14NO2,132.102453697,M+H,+,132.102454,9
312.1781603,HMDB0028711,Arginylhistidine,n/a,C12H21N7O3,311.170587564,M+H,+,312.177864,1
312.1781603,HMDB0028879,H-His-Arg-OH,n/a,C12H21N7O3,311.170587564,M+H,+,312.177864,1
745.4035118,HMDB0164855,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-16-(hydroxymethyl)-7,12-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164857,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-12-(hydroxymethyl)-7,16-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164861,"6-({7-carboxy-15-[5,6-dihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]-4,14,18-trihydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164859,"6-({7-carboxy-4,14,18-trihydroxy-7,12,16-trimethyl-15-[2,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164863,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-2,4,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164865,"6-({7-carboxy-15-[5,7-dihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]-4,14,18-trihydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164851,"6-({7-carboxy-4,14,18-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164853,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-7-(hydroxymethyl)-12,16-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164834,"6-{[7-carboxy-4,14-dihydroxy-7-(hydroxymethyl)-12,16-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164831,"6-({7-carboxy-4,9,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164832,"6-({7-carboxy-4,6,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-9-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164838,"6-{[7-carboxy-4,14-dihydroxy-12-(hydroxymethyl)-7,16-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164836,"6-{[7-carboxy-4,14-dihydroxy-16-(hydroxymethyl)-7,12-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164842,"6-({7-carboxy-2,4,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164840,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164846,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,2,5,6-tetrahydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164844,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,5,7-trihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164848,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,9,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
745.4035118,HMDB0164849,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,6,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-9-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,4
258.1694768,HMDB0013161,2-Hexenoylcarnitine,n/a,C13H23NO4,257.162708229,M+H,+,258.169984,2
120.1014744,HMDB0038039,Ammonium isovalerate,n/a,C5H13NO2,119.094628665,M+H,+,120.101905,4
356.2018112,HMDB0142448,"(2-{4-[(1E)-1,2-diphenylbuta-1,3-dien-1-yl]phenoxy}ethyl)(methyl)amine",n/a,C25H25NO,355.193614429,M+H,+,356.20089,3
393.2060753,HMDB0133049,"(2E)-3-phenyl-1-[2,4,6-trihydroxy-3,5-bis(3-methylbut-2-en-1-yl)phenyl]prop-2-en-1-one",n/a,C25H28O4,392.198759382,M+H,+,393.206035,0
393.2060753,HMDB0133092,"(2E)-1-[3-(3,7-dimethylocta-2,6-dien-1-yl)-2,4,6-trihydroxyphenyl]-3-phenylprop-2-en-1-one",n/a,C25H28O4,392.198759382,M+H,+,393.206035,0
393.2060753,HMDB0038872,Erybraedin A,n/a,C25H28O4,392.198759384,M+H,+,393.206035,0
393.2060753,HMDB0033656,Mulberrofuran A,C08846,C25H28O4,392.198759384,M+H,+,393.206035,0
393.2060753,HMDB0041382,(S)-8-Prenylphaseollinisoflavan,n/a,C25H28O4,392.198759384,M+H,+,393.206035,0
393.2060753,HMDB0029531,"(S)-4',7-Dihydroxy-3',8-diprenylflavanone",n/a,C25H28O4,392.198759384,M+H,+,393.206035,0
393.2060753,HMDB0038102,(R)-Hispaglabridin A,n/a,C25H28O4,392.198759384,M+H,+,393.206035,0
393.2060753,HMDB0034003,Erythrabyssin II,n/a,C25H28O4,392.198759384,M+H,+,393.206035,0
393.2060753,HMDB0015462,Paramethasone,C07413,C22H29FO5,392.199902243,M+H,+,393.207178,3
393.2060753,HMDB0015364,Dexamethasone,C15643,C22H29FO5,392.199902243,M+H,+,393.207178,3
393.2060753,HMDB0014586,Betamethasone,C06848,C22H29FO5,392.199902243,M+H,+,393.207178,3
158.1169842,HMDB0014447,Tranexamic Acid,C12535,C8H15NO2,157.110278729,M+H,+,158.117555,4
158.1169842,HMDB0033433,(S)-Homostachydrine,C08283,C8H15NO2,157.110278729,M+H,+,158.117555,4
142.0850758,HMDB0181155,"1-(3,4-dihydro-2H-pyrrol-5-yl)-2-hydroxypropan-1-one",n/a,C7H11NO2,141.078978598,M+H,+,142.086255,8
142.0850758,HMDB0181156,"1-(3,4-dihydro-2H-pyrrol-5-yl)-3-hydroxypropan-1-one",n/a,C7H11NO2,141.078978598,M+H,+,142.086255,8
142.0850758,HMDB0029427,L-Hypoglycin A,C08287,C7H11NO2,141.078978601,M+H,+,142.086255,8
142.0850758,HMDB0030352,Arecaidine,C10128,C7H11NO2,141.078978601,M+H,+,142.086255,8
142.0850758,HMDB0014731,Ethosuximide,C07505,C7H11NO2,141.078978601,M+H,+,142.086255,8
172.1318663,HMDB0005015,Gabapentin,n/a,C9H17NO2,171.125928793,M+H,+,172.133205,8
160.1323663,HMDB0014375,Pregabalin,n/a,C8H17NO2,159.125928793,M+H,+,160.133205,5
160.1323663,HMDB0000991,DL-2-Aminooctanoic acid,n/a,C8H17NO2,159.125928793,M+H,+,160.133205,5
160.1323663,HMDB0240571,Valine betaine,n/a,C8H18NO2,160.133205244,M+H,+,160.133205,5
160.1323663,HMDB0015654,Methacholine,C07471,C8H18NO2,160.133753825,M+H,+,160.133754,9
160.1323663,HMDB0013305,Propionylcholine,n/a,C8H18NO2,160.133753825,M+H,+,160.133754,9
290.1987583,HMDB0032221,"Dihydro-2,4,6-tris(2-methylpropyl)-4h-1,3,5-dithiazine",n/a,C15H31NS2,289.189791377,M+H,+,290.197067,6
519.2411013,HMDB0029773,"6S,9R-Dihydroxy-4,7E-megastigmadien-3-one 9-[apiosyl-(1->6)-glucoside]",n/a,C24H38O12,518.23632668,M+H,+,519.243603,5
519.2411013,HMDB0185602,"6-{[(1E)-1-{3-[(2Z)-4-carboxybut-2-en-1-yl]-4,6-dihydroxyoxan-2-yl}oct-1-en-3-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C24H38O12,518.236326664,M+H,+,519.243603,5
519.2411013,HMDB0185601,"6-({3-[(2Z)-4-carboxybut-2-en-1-yl]-6-hydroxy-2-(3-hydroxyoct-1-en-1-yl)oxan-4-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C24H38O12,518.236326664,M+H,+,519.243603,5
519.2411013,HMDB0035520,Vomifoliol 9-[xylosyl-(1->6)-glucoside],n/a,C24H38O12,518.23632668,M+H,+,519.243603,5
519.2411013,HMDB0038923,Cinnamoside,n/a,C24H38O12,518.23632668,M+H,+,519.243603,5
519.2411013,HMDB0185603,"6-{[(3Z)-5-{4,6-dihydroxy-2-[(1E)-3-hydroxyoct-1-en-1-yl]oxan-3-yl}pent-3-enoyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C24H38O12,518.236326664,M+H,+,519.243603,5
519.2411013,HMDB0129853,"2-(2,4-dihydroxy-5-methoxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5-hydroxy-8,8-dimethyl-4H,8H-pyrano[3,2-g]chromen-4-one",n/a,C31H34O7,518.230453435,M+H,+,519.237729,6
519.2411013,HMDB0149574,"2-(2,5-dihydroxy-4-methoxyphenyl)-5-hydroxy-8,8-dimethyl-3,10-bis(3-methylbut-2-en-1-yl)-4H,8H-pyrano[3,2-g]chromen-4-one",n/a,C31H34O7,518.230453435,M+H,+,519.237729,6
503.2652046,HMDB0031355,28-Hydroxywithanolide E,n/a,C28H38O8,502.256668192,M+H,+,503.263944,3
503.2652046,HMDB0170358,"6-(1-hydroxy-1-{8,11,14,17-tetrahydroxy-2,15-dimethyl-3-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-4,6-dien-14-yl}ethyl)-3,4-dimethyl-5,6-dihydro-2H-pyran-2-one",n/a,C28H38O8,502.256668184,M+H,+,503.263944,3
503.2652046,HMDB0033943,Withaperuvin G,n/a,C28H38O8,502.256668192,M+H,+,503.263944,3
503.2652046,HMDB0030362,Cavipetin B,n/a,C28H38O8,502.256668192,M+H,+,503.263944,3
503.2652046,HMDB0034339,Ixocarpalactone B,n/a,C28H38O8,502.256668192,M+H,+,503.263944,3
503.2652046,HMDB0034059,4beta-Hydroxywithanolide E,n/a,C28H38O8,502.256668192,M+H,+,503.263944,3
503.2652046,HMDB0034400,Barogenin,n/a,C28H38O8,502.256668192,M+H,+,503.263944,3
503.2652046,HMDB0034191,"(6R)-6-[(1S)-1-hydroxy-1-[(1S,2R,6S,7S,8S,10R,14S,15S)-6,7,8,14-tetrahydroxy-2,15-dimethyl-3-oxotetracyclo[8.7.0.0,.0,]heptadeca-4,11-dien-14-yl]ethyl]-3,4-dimethyl-5,6-dihydro-2H-pyran-2-one",n/a,C28H38O8,502.256668184,M+H,+,503.263944,3
466.3152756,HMDB0160764,"2-({1-hydroxy-4-[(2S,7S,15R)-5,9,17-trihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]pentylidene}amino)acetic acid",n/a,C26H43NO6,465.309038109,M+H,+,466.316314,2
466.3152756,HMDB0160763,"2-({4-[(2S,7S,15R)-5,9-dihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]-1,5-dihydroxypentylidene}amino)acetic acid",n/a,C26H43NO6,465.309038109,M+H,+,466.316314,2
466.3152756,HMDB0160727,"2-({4-[(2S,7R,15S)-5,16-dihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]-1,5-dihydroxypentylidene}amino)acetic acid",n/a,C26H43NO6,465.309038109,M+H,+,466.316314,2
466.3152756,HMDB0240607,glycohyocholic acid,n/a,C26H43NO6,465.309038109,M+H,+,466.316314,2
466.3152756,HMDB0000138,Glycocholic acid,C01921,C26H43NO6,465.309038113,M+H,+,466.316314,2
466.3152756,HMDB0000331,"3a,7b,12a-Trihydroxyoxocholanyl-Glycine",n/a,C26H43NO6,465.309038113,M+H,+,466.316314,2
466.3152756,HMDB0032596,Glycocholic acid,n/a,C26H43NO6,465.309038113,M+H,+,466.316314,2
466.3152756,HMDB0184445,"2-({1-hydroxy-4-[(1S,2S,7S,10R,11S,15R)-5,9,16-trihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]pentylidene}amino)acetic acid",n/a,C26H43NO6,465.309038109,M+H,+,466.316314,2
429.2977702,HMDB0174342,"14-(7-hydroxy-6-methyl-3-oxoheptan-2-yl)-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-ene-5,13-dione",n/a,C27H40O4,428.292659768,M+H,+,429.299936,5
429.2977702,HMDB0173298,"2-[(2Z,6E,10E)-13-(3,3-dimethyloxiran-2-yl)-3,7,11-trimethyltrideca-2,6,10-trien-1-yl]-3-methoxybenzene-1,4-diol",n/a,C27H40O4,428.292659768,M+H,+,429.299936,5
429.2977702,HMDB0173292,"2-[(2Z,6E)-3,7-dimethyl-9-[3-methyl-3-(4-methylpent-3-en-1-yl)oxiran-2-yl]nona-2,6-dien-1-yl]-3-methoxybenzene-1,4-diol",n/a,C27H40O4,428.292659768,M+H,+,429.299936,5
429.2977702,HMDB0173286,"2-(5-{3-[(3E)-4,8-dimethylnona-3,7-dien-1-yl]-3-methyloxiran-2-yl}-3-methylpent-2-en-1-yl)-3-methoxybenzene-1,4-diol",n/a,C27H40O4,428.292659768,M+H,+,429.299936,5
429.2977702,HMDB0173280,"2-methoxy-3-({3-methyl-3-[(3E,7E)-4,8,12-trimethyltrideca-3,7,11-trien-1-yl]oxiran-2-yl}methyl)benzene-1,4-diol",n/a,C27H40O4,428.292659768,M+H,+,429.299936,5
429.2977702,HMDB0173274,"5-methoxy-6-[(2Z,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl]benzene-1,2,4-triol",n/a,C27H40O4,428.292659768,M+H,+,429.299936,5
