query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
329.1756949,HMDB0138165,4-hydroxy-7-(4-hydroxyphenyl)-5-methoxy-1-phenylheptan-3-one,n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0146058,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-7-phenylheptan-3-one,n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0171367,"3-methoxy-8-(3-methoxyphenyl)-6,7-dimethyl-5,6,7,8-tetrahydronaphthalene-1,2-diol",n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0171366,"8-(3-hydroxy-5-methoxyphenyl)-3-methoxy-6,7-dimethyl-5,6,7,8-tetrahydronaphthalen-2-ol",n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0171371,"6-(hydroxymethyl)-3-methoxy-8-(3-methoxyphenyl)-7-methyl-5,6,7,8-tetrahydronaphthalen-2-ol",n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0171370,"7-methoxy-4-(3-methoxyphenyl)-2,3-dimethyl-1,2,3,4-tetrahydronaphthalene-1,6-diol",n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0171372,"7-(hydroxymethyl)-3-methoxy-8-(3-methoxyphenyl)-6-methyl-5,6,7,8-tetrahydronaphthalen-2-ol",n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0171374,"6-methoxy-1-(3-methoxyphenyl)-2,3-dimethyl-1,2,3,4-tetrahydronaphthalene-2,7-diol",n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0135889,"4-{1-hydroxy-3-[4-hydroxy-3-(3-methylbut-2-en-1-yl)phenyl]propyl}benzene-1,3-diol",n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0171373,"7-methoxy-4-(3-methoxyphenyl)-2,3-dimethyl-1,2,3,4-tetrahydronaphthalene-2,6-diol",n/a,C20H24O4,328.167459253,M+H,+,329.174735,3
329.1756949,HMDB0030728,8-Methoxygravelliferone,n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
329.1756949,HMDB0035098,(all-E)-Crocetin,n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
329.1756949,HMDB0036459,Macelignan,n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
329.1756949,HMDB0030841,Sagequinone methide A,n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
329.1756949,HMDB0036720,Verimol H,n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
329.1756949,HMDB0029524,5-Hydroxy-7-(4-hydroxy-3-methoxyphenyl)-1-phenyl-3-heptanone,n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
329.1756949,HMDB0032954,5-Geranyloxy-7-methoxycoumarin,n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
329.1756949,HMDB0034178,Guaiacin,n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
329.1756949,HMDB0030645,Sclareapinone,n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
329.1756949,HMDB0040760,"4,4'-Dihydroxy-5,5'-diisopropyl-2,2'-dimethyl-3,6-biphenyldione",n/a,C20H24O4,328.167459256,M+H,+,329.174735,3
316.1167342,HMDB0136320,"(2E)-3-(3,4-dihydroxyphenyl)-N-[2-hydroxy-2-(4-hydroxyphenyl)ethyl]prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0136321,N-[2-hydroxy-2-(4-hydroxyphenyl)ethyl]-3-(4-hydroxyphenyl)oxirane-2-carboximidic acid,n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0136319,"(2E)-3-(2,4-dihydroxyphenyl)-N-[2-hydroxy-2-(4-hydroxyphenyl)ethyl]prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0136322,"(2E)-N-[2-hydroxy-2-(1-hydroxy-4-oxocyclohexa-2,5-dien-1-yl)ethyl]-3-(4-hydroxyphenyl)prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0136323,"(2E)-N-[2-hydroxy-2-(4-hydroxyphenyl)ethyl]-3-(1-hydroxy-4-oxocyclohexa-2,5-dien-1-yl)prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0136324,(2Z)-2-hydroxy-N-[2-hydroxy-2-(4-hydroxyphenyl)ethyl]-3-(4-hydroxyphenyl)prop-2-enimidic acid,n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0136406,"3-(3,4-dihydroxyphenyl)-N-[2-hydroxy-2-(4-hydroxyphenyl)ethyl]prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0137013,"(2E)-N-[2-(4-hydroxyphenyl)ethyl]-3-(2,4,5-trihydroxyphenyl)prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0137012,"3-(3,4-dihydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]oxirane-2-carboximidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0137017,"(2E)-3-(1,3-dihydroxy-4-oxocyclohexa-2,5-dien-1-yl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0137016,"(2E)-N-[2-(4-hydroxyphenyl)ethyl]-3-(3,4,5-trihydroxyphenyl)prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0137014,"(2E)-3-(3,4-dihydroxyphenyl)-N-[2-(3,4-dihydroxyphenyl)ethyl]prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0137015,"(2E)-N-[2-(4-hydroxyphenyl)ethyl]-3-(2,3,4-trihydroxyphenyl)prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0137018,"(2E)-3-(3,4-dihydroxyphenyl)-N-[2-(1-hydroxy-4-oxocyclohexa-2,5-dien-1-yl)ethyl]prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0137019,"(2Z)-3-(3,4-dihydroxyphenyl)-2-hydroxy-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
316.1167342,HMDB0029324,Citpressine II,n/a,C17H17NO5,315.110672659,M+H,+,316.117949,4
316.1167342,HMDB0136318,"(2E)-N-[2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]-3-(4-hydroxyphenyl)prop-2-enimidic acid",n/a,C17H17NO5,315.110672651,M+H,+,316.117949,4
148.0237731,HMDB0034370,Ibervirin,n/a,C5H9NS2,147.017640673,M+H,+,148.024917,8
302.2321744,HMDB0006320,"2,6 Dimethylheptanoyl carnitine",n/a,C16H31NO4,301.225308485,M+H,+,302.232584,1
302.2321744,HMDB0013288,Nonanoylcarnitine,n/a,C16H31NO4,301.225308485,M+H,+,302.232584,1
593.4890262,HMDB0112213,CE(3M5),n/a,C40H64O3,592.485545921,M+H,+,593.492822,6
593.4890262,HMDB0176474,"2,15-dimethyl-14-(6-methylheptan-2-yl)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-yl (9E,11E)-13-oxotrideca-9,11-dienoate",n/a,C40H64O3,592.485545921,M+H,+,593.492822,6
671.3845963,HMDB0177173,"[13-hydroxy-1,6,6,11,15-pentamethyl-14-(6-methylhept-5-en-2-yl)-5-[(3,4,5-trihydroxyoxan-2-yl)oxy]tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-9-yl]oxidanesulfonic acid",n/a,C35H58O10S,670.375069242,M+H,+,671.382345,3
631.3897841,HMDB0035725,Ganoderic acid Mc,n/a,C36H54O9,630.376783326,M+H,+,631.384059,9
631.3897841,HMDB0182483,"3,4,5-trihydroxy-6-[(6-methyl-2-{2,6,6,11,15-pentamethyl-5-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-1(10)-en-14-yl}hept-5-enoyl)oxy]oxane-2-carboxylic acid",n/a,C36H54O9,630.376783319,M+H,+,631.384059,9
631.3897841,HMDB0034503,"2,3,23-Triacetylsericic acid",n/a,C36H54O9,630.376783326,M+H,+,631.384059,9
631.3897841,HMDB0035336,Ganoderic acid Mb,n/a,C36H54O9,630.376783326,M+H,+,631.384059,9
631.3897841,HMDB0182490,"3,4,5-trihydroxy-6-({6-methyl-2-[(2S,11S,15S)-2,6,6,11,15-pentamethyl-5-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-1(10)-en-14-yl]hept-5-enoyl}oxy)oxane-2-carboxylic acid",n/a,C36H54O9,630.376783319,M+H,+,631.384059,9
146.0807848,HMDB0015127,Methyl aminolevulinate,n/a,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0094698,N-PROPIONYLALANINE,n/a,C6H11NO3,145.073893218,M+H,+,146.081169,3
146.0807848,HMDB0240326,N-(1-carboxypropyl)ethanecarboximidate,n/a,C6H10NO3,144.066616766,M+H,+,146.081169,3
146.0807848,HMDB0001263,(S)-2-amino-6-oxohexanoate,C04076,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0059595,(S)-2-amino-6-oxohexanoate,C04076,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0000730,Isobutyrylglycine,n/a,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0000808,N-Butyrylglycine,n/a,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0003681,4-Acetamidobutanoic acid,C02946,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0060265,4-Acetamidobutanoic acid,C02946,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0012131,(S)-5-Amino-3-oxohexanoate,C03656,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0012151,2-Keto-6-aminocaproate,C03239,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0029425,L-cis-4-(Hydroxymethyl)-2-pyrrolidinecarboxylic acid,n/a,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0029426,L-trans-5-Hydroxy-2-piperidinecarboxylic acid,n/a,C6H11NO3,145.073893223,M+H,+,146.081169,3
146.0807848,HMDB0061156,N-(2-Carboxymethyl)-morpholine,n/a,C6H11NO3,145.073893223,M+H,+,146.081169,3
136.0601022,HMDB0029389,"(+)-threo-2-Amino-3,4-dihydroxybutanoic acid",n/a,C4H9NO4,135.053157781,M+H,+,136.060434,2
274.1999072,HMDB0013238,Heptanoylcarnitine,n/a,C14H27NO4,273.194008357,M+H,+,274.201284,5
789.5514436,HMDB0183271,"6-[(13-{[2,15-dimethyl-14-(6-methylheptan-2-yl)tetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-yl]oxy}-13-oxotridecanoyl)oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C46H76O10,788.543848647,M+H,+,789.551125,0
260.1855225,HMDB0000705,Hexanoylcarnitine,n/a,C13H25NO4,259.178358293,M+H,+,260.185634,0
260.1855225,HMDB0000756,Hexanoylcarnitine,n/a,C13H25NO4,259.178358293,M+H,+,260.185634,0
869.1578525,HMDB0030551,"Theaflavin 3,3'-digallate",n/a,C43H32O20,868.148693464,M+H,+,869.155969,2
935.1896321,HMDB0034311,Sennoside F,n/a,C44H38O23,934.180387522,M+H,+,935.187664,2
935.1896321,HMDB0033144,Sennoside E,n/a,C44H38O23,934.180387522,M+H,+,935.187664,2
290.1573155,HMDB0061677,O-Adipoylcarnitine,n/a,C13H23NO6,289.152537465,M+H,+,290.159813,9
290.1573155,HMDB0000552,(3R)-3-{[(3R)-4-carboxy-3-methylbutanoyl]oxy}-4-(trimethylazaniumyl)butanoate,n/a,C13H23NO6,289.152537465,M+H,+,290.159813,9
380.1315208,HMDB0181582,"6-({2-[N'-(1-carboxyethyl)-N-methylcarbamimidamido]acetyl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C13H21N3O10,379.122693888,M+H,+,380.12997,4
348.1960118,HMDB0038828,Pyrafoline D,n/a,C23H25NO2,347.188529049,M+H,+,348.195805,1
348.1960118,HMDB0038827,Murrayazolinol,n/a,C23H25NO2,347.188529049,M+H,+,348.195805,1
348.1960118,HMDB0040788,Mukoenine B,n/a,C23H25NO2,347.188529049,M+H,+,348.195805,1
348.1960118,HMDB0038837,(R)-Mahanine,n/a,C23H25NO2,347.188529049,M+H,+,348.195805,1
251.0791701,HMDB0041064,S-Propyl thiosulfate,n/a,C15H10N2O2,250.074227574,M+H,+,251.081504,9
251.0791701,HMDB0030227,5-Methoxycanthin-6-one,n/a,C15H10N2O2,250.074227574,M+H,+,251.081504,9
273.0612347,HMDB0029496,Fukiic acid,n/a,C11H12O8,272.05321736,M+H,+,273.060493,3
704.5639514,HMDB0008950,PE(16:0/P-18:0),n/a,C39H78NO7P,703.551590367,M+H,+,704.558866,7
704.5639514,HMDB0009015,PE(18:0/P-16:0),n/a,C39H78NO7P,703.551590367,M+H,+,704.558866,7
704.5639514,HMDB0011157,PE(O-16:0/18:1(9Z)),n/a,C39H78NO7P,703.551590367,M+H,+,704.558866,7
704.5639514,HMDB0011205,PC(P-16:0/15:0),n/a,C39H78NO7P,703.551590367,M+H,+,704.558866,7
704.5639514,HMDB0011340,PE(P-16:0/18:0),n/a,C39H78NO7P,703.551590367,M+H,+,704.558866,7
704.5639514,HMDB0011371,PE(P-18:0/16:0),n/a,C39H78NO7P,703.551590367,M+H,+,704.558866,7
704.5639514,HMDB0007961,PC(15:0/P-16:0),C00157,C39H78NO7P,703.551590367,M+H,+,704.558866,7
535.2612253,HMDB0015254,Ambenonium,C07773,C28H42Cl2N4O2,536.268482022,M+H,+,535.261206,0
479.2789712,HMDB0015220,Iloprost,n/a,C30H38O5,478.271924326,M+H,+,479.2792,0
479.2789712,HMDB0184892,"[(2R,15R)-2,15-dimethyl-14-(6-methylhept-5-en-2-yl)-5-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-9-yl]oxidanesulfonic acid",n/a,C27H42O5S,478.275295626,M+H,+,479.282572,8
158.1167408,HMDB0014447,Tranexamic Acid,C12535,C8H15NO2,157.110278729,M+H,+,158.117555,5
158.1167408,HMDB0033433,(S)-Homostachydrine,C08283,C8H15NO2,157.110278729,M+H,+,158.117555,5
451.1087368,HMDB0153353,"6-{3,5-dihydroxy-4-[(3,4,5-trihydroxyoxan-2-yl)oxy]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C17H22O14,450.100955388,M+H,+,451.108231,1
451.1087368,HMDB0153352,"6-{3,5-dihydroxy-2-[(3,4,5-trihydroxyoxan-2-yl)oxy]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C17H22O14,450.100955388,M+H,+,451.108231,1
451.1087368,HMDB0148198,"{4-[6,7-dihydroxy-5-methoxy-8-(3-methylbut-2-en-1-yl)-4-oxo-3,4-dihydro-2H-1-benzopyran-2-yl]phenyl}oxidanesulfonic acid",n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
451.1087368,HMDB0148193,"{2-hydroxy-5-[7-hydroxy-5-methoxy-8-(3-methylbut-2-en-1-yl)-4-oxo-3,4-dihydro-2H-1-benzopyran-2-yl]phenyl}oxidanesulfonic acid",n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
451.1087368,HMDB0139415,"[5,7-dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbut-2-en-1-yl)-4-oxo-3,4-dihydro-2H-1-benzopyran-3-yl]oxidanesulfonic acid",n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
451.1087368,HMDB0139317,"{[5,14-dihydroxy-7,12-dimethyl-6-(3-methylbut-2-en-1-yl)-10-oxo-2,9-dioxatricyclo[9.4.0.0³,⁸]pentadeca-1(11),3(8),4,6,12,14-hexaen-15-yl]methoxy}sulfonic acid",n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
451.1087368,HMDB0137234,(4-{6-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-oxooxan-2-yl}-2-methoxyphenyl)oxidanesulfonic acid,n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
451.1087368,HMDB0137235,{4-[(E)-2-[6-(4-hydroxy-3-methoxyphenyl)-4-oxooxan-2-yl]ethenyl]-2-methoxyphenyl}oxidanesulfonic acid,n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
451.1087368,HMDB0130878,"{[7-methoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-5-(prop-1-en-1-yl)-2,3-dihydro-1-benzofuran-3-yl]methoxy}sulfonic acid",n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
451.1087368,HMDB0130866,"({3-[7-methoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-2,3-dihydro-1-benzofuran-5-yl]prop-2-en-1-yl}oxy)sulfonic acid",n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
451.1087368,HMDB0125811,"{5-hydroxy-6-[3-(4-hydroxyphenyl)prop-2-enoyl]-7-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4-yl}oxidanesulfonic acid",n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
451.1087368,HMDB0125810,"{4-[3-(4,5-dihydroxy-7-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-6-yl)-3-oxoprop-1-en-1-yl]phenyl}oxidanesulfonic acid",n/a,C21H22O9S,450.098453462,M+H,+,451.105729,7
231.1010765,HMDB0142155,"1-(2-hydroxyphenyl)-2-phenylethane-1,2-diol",n/a,C14H14O3,230.094294311,M+H,+,231.10157,2
231.1010765,HMDB0131063,7-hydroxy-3-(2-methylbut-3-en-2-yl)-2H-chromen-2-one,n/a,C14H14O3,230.094294311,M+H,+,231.10157,2
231.1010765,HMDB0129921,"3,3',5-trihydroxybibenzyl",n/a,C14H14O3,230.094294311,M+H,+,231.10157,2
231.1010765,HMDB0147234,"(5E)-14-hydroxytetradec-5-en-8,10,12-triynoic acid",n/a,C14H14O3,230.094294311,M+H,+,231.10157,2
231.1010765,HMDB0142157,"1-(4-hydroxyphenyl)-2-phenylethane-1,2-diol",n/a,C14H14O3,230.094294311,M+H,+,231.10157,2
231.1010765,HMDB0142156,"1-(3-hydroxyphenyl)-2-phenylethane-1,2-diol",n/a,C14H14O3,230.094294311,M+H,+,231.10157,2
231.1010765,HMDB0034212,(R)-Kawain,C09947,C14H14O3,230.094294314,M+H,+,231.10157,2
231.1010765,HMDB0034130,Osthenol,C18080,C14H14O3,230.094294314,M+H,+,231.10157,2
231.1010765,HMDB0039097,Demethylbatatasin IV,C10253,C14H14O3,230.094294314,M+H,+,231.10157,2
231.1010765,HMDB0033184,Pondaplin,n/a,C14H14O3,230.094294314,M+H,+,231.10157,2
231.1010765,HMDB0240498,Dihydroresveratrol,C10255,C14H14O3,230.094294314,M+H,+,231.10157,2
231.1010765,HMDB0001923,Naproxen,C01517,C14H14O3,230.094294314,M+H,+,231.10157,2
433.1965934,HMDB0145039,"(12aR)-4,7-bis(dimethylamino)-3,10,11a,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,11,12-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144996,"(12aR)-4,7-bis(dimethylamino)-3,4a,10,12,12a-pentahydroxy-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-1,11-dione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145000,"(12aR)-4,7-bis(dimethylamino)-3,4a,10,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,11,12-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144999,"(12aR)-4,7-bis(dimethylamino)-4a,10,12,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,3,11-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145006,"(12aS)-4,7-bis(dimethylamino)-3,5a,10,12,12a-pentahydroxy-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-1,11-dione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145009,"(12aS)-4,7-bis(dimethylamino)-5a,10,12,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,3,11-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145010,"(12aR)-4,7-bis(dimethylamino)-3,5a,10,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,11,12-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145016,"N-[(4aS)-10-(dimethylamino)-2,4a,5,7-tetrahydroxy-4,6-dioxo-1,2,3,4,4a,6,11,11a,12,12a-decahydrotetracen-1-yl]-N-methylmethanamine oxide",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145020,"N-[(4aR)-10-(dimethylamino)-2,4a,7-trihydroxy-4,5,6-trioxo-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracen-1-yl]-N-methylmethanamine oxide",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145019,"N-[(4aS)-10-(dimethylamino)-4a,5,7-trihydroxy-2,4,6-trioxo-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracen-1-yl]-N-methylmethanamine oxide",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145023,"(12aS)-4,7-bis(dimethylamino)-2,3,10,12,12a-pentahydroxy-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-1,11-dione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145025,"(12aS)-4,7-bis(dimethylamino)-2,3,10,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,11,12-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145029,"(12aS)-4,7-bis(dimethylamino)-10,11a,12,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,3,11-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0145035,"(12aS)-4,7-bis(dimethylamino)-2,10,12,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,3,11-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144989,"(12aS)-4,7-bis(dimethylamino)-5,10,12,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,3,11-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144990,"(12aR)-4,7-bis(dimethylamino)-3,5,10,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,11,12-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144916,"(12aS)-4,7-bis(dimethylamino)-3,4,10,12,12a-pentahydroxy-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-1,11-dione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144920,"(12aR)-4,7-bis(dimethylamino)-3,4,10,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,11,12-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144919,"(12aS)-4,7-bis(dimethylamino)-4,10,12,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,3,11-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144936,"(12aS)-4,7-bis(dimethylamino)-3,8,10,12,12a-pentahydroxy-1,2,3,4,4a,5,5a,6,11,12a-decahydrotetracene-1,11-dione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144940,"(12aR)-4,7-bis(dimethylamino)-3,8,10,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,11,12-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
433.1965934,HMDB0144939,"(12aS)-4,7-bis(dimethylamino)-8,10,12,12a-tetrahydroxy-1,2,3,4,4a,5,5a,6,11,11a,12,12a-dodecahydrotetracene-1,3,11-trione",n/a,C22H28N2O7,432.18965125,M+H,+,433.196927,1
