query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
560.1416751,HMDB0160052,"2-[(9-{3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl}-9H-purin-6-yl)amino]butanedioic acid",n/a,C20H25N5O14,559.139800505,M+H,+,560.147077,10
560.1416751,HMDB0160054,"6-{[3-carboxy-2-({9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-9H-purin-6-yl}amino)propanoyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C20H25N5O14,559.139800505,M+H,+,560.147077,10
560.1416751,HMDB0160053,"2-[(9-{4-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-3-hydroxy-5-(hydroxymethyl)oxolan-2-yl}-9H-purin-6-yl)amino]butanedioic acid",n/a,C20H25N5O14,559.139800505,M+H,+,560.147077,10
560.1416751,HMDB0160055,"6-{[3-carboxy-3-({9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-9H-purin-6-yl}amino)propanoyl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C20H25N5O14,559.139800505,M+H,+,560.147077,10
544.1644987,HMDB0180993,"3,4,5-trihydroxy-6-{[3-(1H-indol-3-yl)-2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propanoyl]oxy}oxane-2-carboxylic acid",n/a,C23H29NO14,543.158804618,M+H,+,544.166081,3
544.1644987,HMDB0180990,"6-({2-[1-carboxy-2-(1H-indol-3-yl)ethoxy]-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C23H29NO14,543.158804618,M+H,+,544.166081,3
544.1644987,HMDB0180989,"6-({2-[1-carboxy-2-(1H-indol-3-yl)ethoxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C23H29NO14,543.158804618,M+H,+,544.166081,3
544.1644987,HMDB0180992,"6-({6-[1-carboxy-2-(1H-indol-3-yl)ethoxy]-3,4,5-trihydroxyoxan-2-yl}methoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C23H29NO14,543.158804618,M+H,+,544.166081,3
544.1644987,HMDB0180991,"6-({6-[1-carboxy-2-(1H-indol-3-yl)ethoxy]-4,5-dihydroxy-2-(hydroxymethyl)oxan-3-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C23H29NO14,543.158804618,M+H,+,544.166081,3
544.1644987,HMDB0166302,"5-({2-[(4-amino-4-carboxy-1-hydroxybutylidene)amino]-2-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl}sulfanyl)-5-(2H-1,3-benzodioxol-5-yl)-4-hydroxypentanoic acid",n/a,C22H29N3O11S,543.15227994,M+H,+,544.159556,9
544.1644987,HMDB0128686,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[1-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)-3-oxopropyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C22H29N3O11S,543.15227994,M+H,+,544.159556,9
544.1644987,HMDB0166303,"4-({2-[(4-amino-4-carboxy-1-hydroxybutylidene)amino]-2-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl}sulfanyl)-5-(2H-1,3-benzodioxol-5-yl)-5-hydroxypentanoic acid",n/a,C22H29N3O11S,543.15227994,M+H,+,544.159556,9
142.007843,HMDB0031803,(±)-Methamidophos,C18667,C2H8NO2PS,141.001335707,M+H,+,142.008612,5
173.0559792,HMDB0001212,Hydantoin-5-propionic acid,C05565,C6H8N2O4,172.048406754,M+H,+,173.055683,2
173.0559792,HMDB0034322,L-alpha-Amino-5-oxo-2(5H)-isoxazolepropanoic acid,n/a,C6H8N2O4,172.048406754,M+H,+,173.055683,2
173.0559792,HMDB0160104,"bis(hydroxymethyl)pyrimidine-2,4-diol",n/a,C6H8N2O4,172.048406746,M+H,+,173.055683,2
515.2993436,HMDB0035627,Ganoderic acid C1,n/a,C30H42O7,514.293053698,M+H,+,515.30033,2
515.2993436,HMDB0036403,7-Epizucchini factor A,n/a,C30H42O7,514.293053698,M+H,+,515.30033,2
515.2993436,HMDB0035381,Ganoderenic acid A,n/a,C30H42O7,514.293053698,M+H,+,515.30033,2
515.2993436,HMDB0039649,Ganoderic acid V1,n/a,C30H42O7,514.293053698,M+H,+,515.30033,2
515.2993436,HMDB0039641,"11,12,13-Trinor-1,3,5-bisabolatrien-10-oic acid",n/a,C30H42O7,514.293053698,M+H,+,515.30033,2
515.2993436,HMDB0036308,Ganoderic acid xi,n/a,C30H42O7,514.293053698,M+H,+,515.30033,2
515.2993436,HMDB0035709,Ganoderenic acid B,n/a,C30H42O7,514.293053698,M+H,+,515.30033,2
515.2993436,HMDB0160925,"[(2S,15S)-5,16-dihydroxy-14-(6-hydroxy-6-methylhept-1-en-2-yl)-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-yl]oxidanesulfonic acid",n/a,C27H46O7S,514.296424995,M+H,+,515.303701,8
515.2993436,HMDB0160924,"[(2S,15S)-9,16-dihydroxy-14-(6-hydroxy-6-methylhept-1-en-2-yl)-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-5-yl]oxidanesulfonic acid",n/a,C27H46O7S,514.296424995,M+H,+,515.303701,8
515.2993436,HMDB0160875,"[(2S,15R)-5-hydroxy-14-(6-hydroxy-6-methylheptan-2-yl)-2,15-dimethyl-9-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-16-yl]oxidanesulfonic acid",n/a,C27H46O7S,514.296424995,M+H,+,515.303701,8
515.2993436,HMDB0160874,"[(2S,15R)-16-hydroxy-14-(6-hydroxy-6-methylheptan-2-yl)-2,15-dimethyl-9-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-5-yl]oxidanesulfonic acid",n/a,C27H46O7S,514.296424995,M+H,+,515.303701,8
515.2993436,HMDB0160872,"[(2S,15R)-9-hydroxy-14-(6-hydroxy-6-methylheptan-2-yl)-2,15-dimethyl-5-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-16-yl]oxidanesulfonic acid",n/a,C27H46O7S,514.296424995,M+H,+,515.303701,8
515.2993436,HMDB0160871,"[(2S,15R)-16-hydroxy-14-(6-hydroxy-6-methylheptan-2-yl)-2,15-dimethyl-5-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-yl]oxidanesulfonic acid",n/a,C27H46O7S,514.296424995,M+H,+,515.303701,8
515.2993436,HMDB0160926,"[(2S,15S)-5,9-dihydroxy-14-(6-hydroxy-6-methylhept-1-en-2-yl)-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-16-yl]oxidanesulfonic acid",n/a,C27H46O7S,514.296424995,M+H,+,515.303701,8
553.2469276,HMDB0186983,"[(2S,16R)-15-[(1S)-1-(4,5-dimethyl-6-oxooxan-2-yl)-1-hydroxyethyl]-2,16-dimethyl-3-oxo-8-oxapentacyclo[9.7.0.0²,⁷.0⁷,⁹.0¹²,¹⁶]octadec-4-en-6-yl]oxidanesulfonic acid",n/a,C28H40O9S,552.239304042,M+H,+,553.24658,1
553.2469276,HMDB0186980,"[(2S,16R)-15-[(1S)-1-(4,5-dimethyl-6-oxo-3,6-dihydro-2H-pyran-2-yl)-1-hydroxyethyl]-2,16-dimethyl-3-oxo-8-oxapentacyclo[9.7.0.0²,⁷.0⁷,⁹.0¹²,¹⁶]octadecan-6-yl]oxidanesulfonic acid",n/a,C28H40O9S,552.239304042,M+H,+,553.24658,1
553.2469276,HMDB0163824,"(14-{1-hydroxy-1-[5-(hydroxymethyl)-4-methyl-6-oxo-3,6-dihydro-2H-pyran-2-yl]ethyl}-2,15-dimethyl-3-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-yl)oxidanesulfonic acid",n/a,C28H40O9S,552.239304042,M+H,+,553.24658,1
745.4029433,HMDB0164855,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-16-(hydroxymethyl)-7,12-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164857,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-12-(hydroxymethyl)-7,16-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164861,"6-({7-carboxy-15-[5,6-dihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]-4,14,18-trihydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164859,"6-({7-carboxy-4,14,18-trihydroxy-7,12,16-trimethyl-15-[2,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164863,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-2,4,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164865,"6-({7-carboxy-15-[5,7-dihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]-4,14,18-trihydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164851,"6-({7-carboxy-4,14,18-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164853,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,14,18-trihydroxy-7-(hydroxymethyl)-12,16-dimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164834,"6-{[7-carboxy-4,14-dihydroxy-7-(hydroxymethyl)-12,16-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164831,"6-({7-carboxy-4,9,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164832,"6-({7-carboxy-4,6,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-9-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164838,"6-{[7-carboxy-4,14-dihydroxy-12-(hydroxymethyl)-7,16-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164836,"6-{[7-carboxy-4,14-dihydroxy-16-(hydroxymethyl)-7,12-dimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164842,"6-({7-carboxy-2,4,14-trihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164840,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,5,6-trihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164846,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,2,5,6-tetrahydroxy-5-(propan-2-yl)hexan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164844,"6-({7-carboxy-4,14-dihydroxy-7,12,16-trimethyl-15-[1,5,7-trihydroxy-5-(hydroxymethyl)-6-methylheptan-2-yl]pentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164848,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,9,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
745.4029433,HMDB0164849,"6-({7-carboxy-15-[5,6-dihydroxy-5-(propan-2-yl)hexan-2-yl]-4,6,14,18-tetrahydroxy-7,12,16-trimethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-9-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",n/a,C37H60O15,744.393221232,M+H,+,745.400497,3
411.288309,HMDB0039021,"5,6-Epoxy-5,6-dihydro-10'-apo-b,y-carotene-3,10'-diol",n/a,C27H38O3,410.282095082,M+H,+,411.289371,3
411.288309,HMDB0039020,"5,8-Epoxy-5,8-dihydro-10'-apo-b,y-carotene-3,10'-diol",n/a,C27H38O3,410.282095082,M+H,+,411.289371,3
146.1171479,HMDB0145125,1-(2-hydroxyethyl)piperidin-3-ol,n/a,C7H15NO2,145.110278727,M+H,+,146.117555,3
146.1171479,HMDB0145115,5-[(2-hydroxyethyl)amino]pentanal,n/a,C7H15NO2,145.110278727,M+H,+,146.117555,3
146.1171479,HMDB0145116,SCHEMBL10818580,n/a,C7H15NO2,145.110278727,M+H,+,146.117555,3
146.1171479,HMDB0145114,"1-(piperidin-1-yl)ethane-1,2-diol",n/a,C7H15NO2,145.110278727,M+H,+,146.117555,3
146.1171479,HMDB0001161,4-Trimethylammoniobutanoic acid,C01181,C7H15NO2,145.110278729,M+H,+,146.117555,3
146.1171479,HMDB0006831,4-Trimethylammoniobutanoic acid,C01181,C7H15NO2,145.110278729,M+H,+,146.117555,3
146.1171479,HMDB0145113,SCHEMBL4034937,n/a,C7H15NO2,145.110278727,M+H,+,146.117555,3
146.1171479,HMDB0094649,L-2-aminoheptanoic acid,n/a,C7H15NO2,145.110278729,M+H,+,146.117555,3
146.1171479,HMDB0013811,1-Nitroheptane,n/a,C7H16NO2,146.118103761,M+H,+,146.118104,7
146.1171479,HMDB0000895,Acetylcholine,C01996,C7H16NO2,146.118103761,M+H,+,146.118104,7
310.1736498,HMDB0029110,Tyrosyl-Lysine,n/a,C15H23N3O4,309.168856239,M+H,+,310.176132,8
310.1736498,HMDB0028963,Lys-Tyr,n/a,C15H23N3O4,309.168856233,M+H,+,310.176132,8
949.5305066,HMDB0032068,Notoginsenoside H,n/a,C47H80O19,948.529380378,M+H,+,949.536656,6
949.5305066,HMDB0035169,Momordicoside B,n/a,C47H80O19,948.529380378,M+H,+,949.536656,6
949.5305066,HMDB0040420,Vinaginsenoside R6,n/a,C47H80O19,948.529380378,M+H,+,949.536656,6
949.5305066,HMDB0040419,Vinaginsenoside R5,n/a,C47H80O19,948.529380378,M+H,+,949.536656,6
949.5305066,HMDB0035348,"(3b,6a,12b,17a,20S)-Dammar-24-ene-3,6,12,17,20-pentol 20-[glucosyl-(1->2)-glucoside] 6-xyloside",n/a,C47H80O19,948.529380378,M+H,+,949.536656,6
915.5169068,HMDB0037926,Tragopogonsaponin L,n/a,C50H74O15,914.502771698,M+H,+,915.510048,7
170.1169491,HMDB0176883,1-hydroxy-9-methyl-9-azabicyclo[3.3.1]nonan-3-one,n/a,C9H15NO2,169.110278727,M+H,+,170.117555,4
170.1169491,HMDB0176882,2-hydroxy-9-methyl-9-azabicyclo[3.3.1]nonan-3-one,n/a,C9H15NO2,169.110278727,M+H,+,170.117555,4
170.1169491,HMDB0038321,Homoarecoline,n/a,C9H15NO2,169.110278729,M+H,+,170.117555,4
170.1169491,HMDB0176884,9-methyl-9-aza-bicyclo[3.3.1]nonan-3-one-9-oxide,n/a,C9H15NO2,169.110278727,M+H,+,170.117555,4
168.1012184,HMDB0002182,Phenylephrine,C07441,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0062811,D-synephrine,C01869,C9H13NO2,167.094628663,M+H,+,168.101905,4
168.1012184,HMDB0062266,"1-(pyridin-3-yl)butane-1,4-diol",C19582,C9H13NO2,167.094628663,M+H,+,168.101905,4
168.1012184,HMDB0014748,Metaraminol,C07146,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0015165,Ethinamate,C07832,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0000022,3-Methoxytyramine,C05587,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0004826,p-Synephrine,C04548,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0012162,4-Methoxytyramine,n/a,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0038869,Norpandamarilactonine A,n/a,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0039837,2-(2-Furanyl)-3-piperidinol,n/a,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0032020,Epinine,C07453,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0041888,Epinine,C07453,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0060592,4-Hydroxynorephedrine,n/a,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0060807,a-Methyldopamine,n/a,C9H13NO2,167.094628665,M+H,+,168.101905,4
168.1012184,HMDB0167325,SCHEMBL4258315,n/a,C9H13NO2,167.094628663,M+H,+,168.101905,4
258.1701298,HMDB0013161,2-Hexenoylcarnitine,n/a,C13H23NO4,257.162708229,M+H,+,258.169984,1
198.136038,HMDB0062766,"4-ethylamino-6-isopropylamino-1,3,5-triazin-2-ol",C06552,C8H15N5O,197.127660123,M+H,+,198.134936,6
392.2203995,HMDB0014354,Trospium,n/a,C25H30NO3,392.222568831,M+H,+,392.222569,6
330.2639221,HMDB0006202,"4,8 Dimethylnonanoyl carnitine",n/a,C18H35NO4,329.256608613,M+H,+,330.263885,0
330.2639221,HMDB0013321,Undecanoylcarnitine,n/a,C18H35NO4,329.256608613,M+H,+,330.263885,0
182.1169205,HMDB0036090,"(R)-2-Nitro-p-mentha-1,5-diene",n/a,C10H15NO2,181.110278729,M+H,+,182.117555,3
182.1169205,HMDB0033868,beta-O-Methylynephrine,n/a,C10H15NO2,181.110278729,M+H,+,182.117555,3
182.1169205,HMDB0039838,2-(5-Methyl-2-furanyl)-3-piperidinol,n/a,C10H15NO2,181.110278729,M+H,+,182.117555,3
182.1169205,HMDB0035195,"cis-6-Nitro-p-mentha-1(7),2-diene",n/a,C10H15NO2,181.110278729,M+H,+,182.117555,3
182.1169205,HMDB0039784,"2,5-Dimethyl-4-(1-pyrrolidinyl)-3(2H)-furanone",n/a,C10H15NO2,181.110278729,M+H,+,182.117555,3
182.1169205,HMDB0040038,5-(1-Pyrrolidinylmethyl)-2-furanmethanol,n/a,C10H15NO2,181.110278729,M+H,+,182.117555,3
182.1169205,HMDB0041806,"3,4-Dimethoxyphenylethylamine",n/a,C10H15NO2,181.110278729,M+H,+,182.117555,3
182.1169205,HMDB0060748,3-O-Methyl-a-methyldopamine,n/a,C10H15NO2,181.110278729,M+H,+,182.117555,3
172.1324085,HMDB0005015,Gabapentin,n/a,C9H17NO2,171.125928793,M+H,+,172.133205,5
328.2492096,HMDB0062737,(9E)-10-nitrooctadecenoic acid,n/a,C18H33NO4,327.240958547,M+H,+,328.248235,3
328.2492096,HMDB0062738,(9E)-9-nitrooctadecenoic acid,n/a,C18H33NO4,327.240958547,M+H,+,328.248235,3
246.1693187,HMDB0000378,2-Methylbutyroylcarnitine,n/a,C12H23NO4,245.162708229,M+H,+,246.169984,3
246.1693187,HMDB0041993,Pivaloylcarnitine,n/a,C12H23NO4,245.162708229,M+H,+,246.169984,3
246.1693187,HMDB0000688,Isovalerylcarnitine,n/a,C12H23NO4,245.162708229,M+H,+,246.169984,3
246.1693187,HMDB0013128,Valerylcarnitine,n/a,C12H24NO4,246.169984677,M+H,+,246.169985,3
240.1588791,HMDB0014366,Isoetharine,C07053,C13H21NO3,239.152143543,M+H,+,240.15942,2
240.1588791,HMDB0001937,Salbutamol,C11770,C13H21NO3,239.152143543,M+H,+,240.15942,2
240.1588791,HMDB0033454,3alpha-Tigloyloxytropane N-oxide,n/a,C13H21NO3,239.152143543,M+H,+,240.15942,2
240.1588791,HMDB0030516,Petasinine,n/a,C13H21NO3,239.152143543,M+H,+,240.15942,2
240.1588791,HMDB0041935,Moprolol,n/a,C13H21NO3,239.152143543,M+H,+,240.15942,2
527.3352719,HMDB0035386,Sterebin G,n/a,C32H46O6,526.329439204,M+H,+,527.336715,3
527.3352719,HMDB0035387,"(+)-1,18-Nonacosanediol",n/a,C32H46O6,526.329439204,M+H,+,527.336715,3
527.3352719,HMDB0171986,"({2-[3-(6-hydroxy-2,5,7,8-tetramethyl-3,4-dihydro-2H-1-benzopyran-2-yl)propyl]-6,10-dimethylundecyl}oxy)sulfonic acid",n/a,C29H50O6S,526.332810504,M+H,+,527.340087,9
527.3352719,HMDB0171988,"{[9-(6-hydroxy-2,5,7,8-tetramethyl-3,4-dihydro-2H-1-benzopyran-2-yl)-6-methyl-2-(4-methylpentyl)nonyl]oxy}sulfonic acid",n/a,C29H50O6S,526.332810504,M+H,+,527.340087,9
527.3352719,HMDB0171984,"[6-hydroxy-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydro-2H-1-benzopyran-4-yl]oxidanesulfonic acid",n/a,C29H50O6S,526.332810504,M+H,+,527.340087,9
