query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
244.2267555,HMDB0031029,Ethyl (E)-2-dodecenoate,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0037228,Citronellyl isobutyrate,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0030921,(R)-14-Methyloxacyclotetradecan-2-one,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0037227,Citronellyl butyrate,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0037189,Rhodinyl isobutyrate,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0037188,Rhodinyl butyrate,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0031073,12-Methyl-13-tridecanolide,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0034561,Houttuynin,C16947,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0000521,5Z-Tetradecenoic acid,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0000499,5-Tetradecenoic acid,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0061991,Menthyl butyrate,n/a,C14H26O2,226.193280077,M+NH4,+,244.227103,1
244.2267555,HMDB0032152,Acetaldehyde di-cis-3-hexenyl acetal,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0032321,2-Hexenyl octanoate,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0040228,"1,1-Diethoxy-3,7-dimethyl-2,6-octadiene",n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0037369,Butyl 2-decenoate,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
244.2267555,HMDB0038056,delta-Tetradecalactone,n/a,C14H26O2,226.193280076,M+NH4,+,244.227103,1
294.22714,HMDB0000791,L-Octanoylcarnitine,C02838,C15H29NO4,287.209658421,M+Li,+,294.225658,5
279.2357418,HMDB0094677,trimethylsilyl dodecanoate,n/a,C15H32O2Si,272.217156805,M+Li,+,279.233157,9
305.0760596,HMDB0060834,N-Acetylserotonin sulfate,n/a,C12H14N2O5S,298.062342258,M+Li,+,305.078342,7
345.2714825,HMDB0062738,(9E)-9-nitrooctadecenoic acid,n/a,C18H33NO4,327.240958547,M+NH4,+,345.274782,10
345.2714825,HMDB0062737,(9E)-10-nitrooctadecenoic acid,n/a,C18H33NO4,327.240958547,M+NH4,+,345.274782,10
253.2482987,HMDB0062160,"3,6,9-triethyl-3,6,9-trimethyltetracyclo[6.1.0.0²,⁴.0⁵,⁷]nonane",n/a,C18H30,246.234750966,M+Li,+,253.250751,10
376.2684367,HMDB0012983,Kinetensin 1-3,n/a,C15H30N6O4,358.23285347,M+NH4,+,376.266676,5
195.1123396,HMDB0033482,Plantagonine,n/a,C10H11NO2,177.078978601,M+NH4,+,195.112802,2
195.1123396,HMDB0001855,5-Hydroxytryptophol,n/a,C10H11NO2,177.078978601,M+NH4,+,195.112802,2
195.1123396,HMDB0037693,2-Propenyl 2-aminobenzoate,n/a,C10H11NO2,177.078978601,M+NH4,+,195.112802,2
195.1123396,HMDB0040045,5-[2H-Pyrrol-4-(3H)-ylidenemethyl]-2-furanmethanol,n/a,C10H11NO2,177.078978601,M+NH4,+,195.112802,2
195.1123396,HMDB0012490,"1,2-Dehydrosalsolinol",n/a,C10H11NO2,177.078978601,M+NH4,+,195.112802,2
195.1123396,HMDB0060063,"N,N-dimethylindoliumolate",n/a,C10H11NO2,177.078978601,M+NH4,+,195.112802,2
195.1123396,HMDB0240640,3-(1H-indol-3-yl)propanamide,n/a,C11H12N2O,188.094963014,M+Li,+,195.110963,7
195.1123396,HMDB0015503,Antipyrine,C13244,C11H12N2O,188.094963016,M+Li,+,195.110963,7
374.2505025,HMDB0041044,"5,7-Megastigmadien-9-ol glucoside",n/a,C19H32O6,356.219888756,M+NH4,+,374.253712,9
187.1237683,HMDB0013195,4-Aminobiphenyl,C10998,C12H11N,169.089149357,M+NH4,+,187.122972,4
187.1237683,HMDB0032562,Diphenylamine,C11016,C12H11N,169.089149357,M+NH4,+,187.122972,4
260.2216366,HMDB0010730,3-Oxotetradecanoic acid,n/a,C14H26O3,242.188194698,M+NH4,+,260.222018,1
260.2216366,HMDB0159609,(5E)-7-hydroxytetradec-5-enoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159610,(5E)-4-hydroxytetradec-5-enoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159611,(5E)-13-hydroxytetradec-5-enoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159613,(5E)-14-hydroxytetradec-5-enoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159612,4-(3-octyloxiran-2-yl)butanoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159614,(5E)-2-hydroxytetradec-5-enoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159799,(5Z)-7-hydroxytetradec-5-enoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159800,(5Z)-4-hydroxytetradec-5-enoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159803,(5Z)-2-hydroxytetradec-5-enoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159801,SCHEMBL15752078,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0159802,14-hydroxy-5Z-tetradecenoic acid,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0176319,13-hydroxy-3-oxotetradecanal,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0176320,14-hydroxy-3-oxotetradecanal,n/a,C14H26O3,242.188194697,M+NH4,+,260.222018,1
260.2216366,HMDB0032370,"L-Menthyl (R,S)-3-hydroxybutyrate",n/a,C14H26O3,242.188194698,M+NH4,+,260.222018,1
260.2216366,HMDB0030982,6-Ketomyristic acid,n/a,C14H26O3,242.188194698,M+NH4,+,260.222018,1
236.2216705,HMDB0040219,"8,8-Dimethoxy-2,6-dimethyl-2-octanol",n/a,C12H26O3,218.188194698,M+NH4,+,236.222018,1
236.2216705,HMDB0013225,Capryloylcholine,n/a,C13H28NO2,230.212004145,M+Li,+,236.220728,4
453.388812,HMDB0174632,"5-hydroxy-14-[7-hydroxy-5-(propan-2-yl)heptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165367,"2-[9-hydroxy-4-methyl-8-(4-methylpentyl)nonyl]-2,5,7,8-tetramethyl-3,4-dihydro-2H-1-benzopyran-6-ol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165365,"2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydro-2H-1-benzopyran-4,6-diol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165368,13'-OH-alpha-tocopherol,n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165366,"2-[4-(4,8-dimethylnonyl)-5-hydroxypentyl]-2,5,7,8-tetramethyl-3,4-dihydro-2H-1-benzopyran-6-ol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165363,"7-(hydroxymethyl)-2,5,8-trimethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydro-2H-1-benzopyran-6-ol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165361,"2-(12-hydroxy-4,8,12-trimethyltridecyl)-2,5,7,8-tetramethyl-3,4-dihydro-2H-1-benzopyran-6-ol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165364,"5-(hydroxymethyl)-2,7,8-trimethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydro-2H-1-benzopyran-6-ol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165362,"2,5,7-Trimethyl-6-hydroxy-2-(4,8,12-trimethyltridecyl)-8-chromanmethanol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165360,"2-(8-hydroxy-4,8,12-trimethyltridecyl)-2,5,7,8-tetramethyl-3,4-dihydro-2H-1-benzopyran-6-ol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165358,"2-(hydroxymethyl)-5,7,8-trimethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydro-2H-1-benzopyran-6-ol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0165359,"2-(4-hydroxy-4,8,12-trimethyltridecyl)-2,5,7,8-tetramethyl-3,4-dihydro-2H-1-benzopyran-6-ol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174445,"2-(3-hydroxy-3,7,11,15-tetramethylhexadec-15-en-1-yl)-3,5,6-trimethylbenzene-1,4-diol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174443,"2-(3-hydroxy-3,11,15-trimethyl-7-methylidenehexadecyl)-3,5,6-trimethylbenzene-1,4-diol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174633,"14-(5-ethyl-5-hydroxy-6-methylheptan-2-yl)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174631,"14-(5-ethyl-7-hydroxy-6-methylheptan-2-yl)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174627,"14-(5-ethyl-6-methylheptan-2-yl)-5-hydroxy-15-(hydroxymethyl)-2-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174628,"14-(5-ethyl-6-hydroxy-6-methylheptan-2-yl)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174629,"14-(5-ethyl-2-hydroxy-6-methylheptan-2-yl)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174630,"5-hydroxy-14-[6-hydroxy-5-(propan-2-yl)heptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174626,"14-(5-ethyl-6-methylheptan-2-yl)-5-hydroxy-2-(hydroxymethyl)-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174623,"14-(5-ethyl-6-methylheptan-2-yl)-5,8-dihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174624,"14-(5-ethyl-6-methylheptan-2-yl)-5,13-dihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174625,"14-(5-ethyl-1-hydroxy-6-methylheptan-2-yl)-5-hydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-9-one",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0174444,"2-(3-hydroxy-3,7,15-trimethyl-11-methylidenehexadecyl)-3,5,6-trimethylbenzene-1,4-diol",n/a,C29H50O3,446.37599547,M+Li,+,453.391995,7
453.388812,HMDB0012559,13'-Hydroxy-alpha-tocopherol,n/a,C29H50O3,446.375995466,M+Li,+,453.391995,7
453.388812,HMDB0034408,alpha-Tocopherolquinone,n/a,C29H50O3,446.375995466,M+Li,+,453.391995,7
453.388812,HMDB0029607,Stigmastentriol,n/a,C29H50O3,446.375995466,M+Li,+,453.391995,7
453.388812,HMDB0035512,Schleicherastatin 3,n/a,C29H50O3,446.375995466,M+Li,+,453.391995,7
357.3010827,HMDB0185120,"(13Z,16Z,19Z)-15-hydroxydocosa-13,16,19-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185121,"(13Z,16Z,19Z)-18-hydroxydocosa-13,16,19-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185123,"(16Z,19Z)-13-hydroxydocosa-14,16,19-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185122,"(13Z,15E,19Z)-17-hydroxydocosa-13,15,19-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185124,"(13Z,16Z,18E)-20-hydroxydocosa-13,16,18-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185126,"12-{3-[(2Z,5Z)-octa-2,5-dien-1-yl]oxiran-2-yl}dodecanoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185125,"(13Z,19Z)-16-hydroxydocosa-13,17,19-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185127,(13Z)-15-{3-[(2Z)-pent-2-en-1-yl]oxiran-2-yl}pentadec-13-enoic acid,n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185129,"(13Z,16Z,19Z)-22-hydroxydocosa-13,16,19-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185128,"(13Z,16Z)-18-(3-ethyloxiran-2-yl)octadeca-13,16-dienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185131,"(13Z,16Z,19Z)-2-hydroxydocosa-13,16,19-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185119,"(13Z,16Z,19Z)-21-hydroxydocosa-13,16,19-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0185118,"(13Z,16Z,19Z)-12-hydroxydocosa-13,16,19-trienoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0112078,"13-(3,4-dimethyl-5-propylfuran-2-yl)-tridecanoic acid",n/a,C22H38O3,350.282095084,M+Li,+,357.298095,8
357.3010827,HMDB0031126,"3,4-Dimethyl-5-pentyl-2-furanundecanoic acid",n/a,C22H38O3,350.282095082,M+Li,+,357.298095,8
183.1121624,HMDB0062407,5-(3-Pyridyl)-2-hydroxytetrahydrofuran,C19578,C9H11NO2,165.078978598,M+NH4,+,183.112802,3
183.1121624,HMDB0062402,4-Hydroxy-1-(3-pyridinyl)-1-butanone,C19565,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0004992,Benzocaine,C07527,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0000159,L-Phenylalanine,C00079,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0159744,L-Phenylalanine,C00079,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0001007,3-Pyridinebutanoic acid,n/a,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0034169,Methyl N-methylanthranilate,n/a,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0033485,Gentiatibetine,n/a,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0006044,Norsalsolinol,n/a,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0059934,Benzyl glycinate,n/a,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0033589,Ethyl 2-aminobenzoate,n/a,C9H11NO2,165.078978601,M+NH4,+,183.112802,3
183.1121624,HMDB0156382,3-(2-aminoethyl)-1H-indol-7-ol,n/a,C10H12N2O,176.094963014,M+Li,+,183.110963,7
183.1121624,HMDB0156383,4-HYDROXYTRYPTAMINE,n/a,C10H12N2O,176.094963014,M+Li,+,183.110963,7
183.1121624,HMDB0156380,2-amino-1-(1H-indol-3-yl)ethanol,n/a,C10H12N2O,176.094963014,M+Li,+,183.110963,7
183.1121624,HMDB0000259,Serotonin,C00780,C10H12N2O,176.094963016,M+Li,+,183.110963,7
183.1121624,HMDB0001046,Cotinine,n/a,C10H12N2O,176.094963016,M+Li,+,183.110963,7
183.1121624,HMDB0156381,6-Hydroxytryptamine,n/a,C10H12N2O,176.094963014,M+Li,+,183.110963,7
623.354142,HMDB0029333,Amphibine H,n/a,C33H43N5O6,605.321334133,M+NH4,+,623.355157,2
279.264481,HMDB0036751,"ent-8(14),15-Pimaradiene",n/a,C20H32,272.250401024,M+Li,+,279.266401,7
279.264481,HMDB0039712,gamma-Pinacene,n/a,C20H32,272.250401024,M+Li,+,279.266401,7
279.264481,HMDB0035394,"1,2,3,4-Tetrahydro-1-phenyl-4-(2-phenylethyl)naphthalene",n/a,C20H32,272.250401024,M+Li,+,279.266401,7
279.264481,HMDB0036852,alpha-Camphorene,n/a,C20H32,272.250401024,M+Li,+,279.266401,7
279.264481,HMDB0036845,Cembrene,C11893,C20H32,272.250401024,M+Li,+,279.266401,7
279.264481,HMDB0036853,gamma-Camphorene,n/a,C20H32,272.250401024,M+Li,+,279.266401,7
588.4823465,HMDB0002746,"cis-5,6-Dihydro-5,6-dihydroxy-carotene",n/a,C40H58O2,570.4436811,M+NH4,+,588.477504,8
588.4823465,HMDB0036915,Parasiloxanthin,n/a,C40H58O2,570.4436811,M+NH4,+,588.477504,8
588.4823465,HMDB0034902,"2,6-Cyclolycopene-1,5-diol",n/a,C40H58O2,570.4436811,M+NH4,+,588.477504,8
588.4823465,HMDB0060340,"15,15'-Dihydroxy-beta-carotene",C20332,C40H58O2,570.4436811,M+NH4,+,588.477504,8
373.2588311,HMDB0183487,SCHEMBL11587906,n/a,C18H38O5S,366.243995498,M+Li,+,373.259995,3
373.2588311,HMDB0183484,[(17-hydroxyoctadecyl)oxy]sulfonic acid,n/a,C18H38O5S,366.243995498,M+Li,+,373.259995,3
373.2588311,HMDB0183485,[(18-hydroxyoctadecan-2-yl)oxy]sulfonic acid,n/a,C18H38O5S,366.243995498,M+Li,+,373.259995,3
373.2588311,HMDB0156266,"2-hydroxy-1-[(1S,2S,7R,11S,15S)-5,8,17-trihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]ethan-1-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
373.2588311,HMDB0156269,"1-[(1S,2S,7R,11S,15R)-5,17-dihydroxy-15-(hydroxymethyl)-2-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]-2-hydroxyethan-1-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
373.2588311,HMDB0156268,"1-[(1S,2R,7R,11S,15S)-5,17-dihydroxy-2-(hydroxymethyl)-15-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]-2-hydroxyethan-1-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
373.2588311,HMDB0156267,"2-hydroxy-1-[(1S,2S,7R,11S,15S)-5,13,17-trihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]ethan-1-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
373.2588311,HMDB0159124,"2-hydroxy-1-[(1S,2S,7S,10S,11S,15S)-5,8,17-trihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]ethan-1-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
373.2588311,HMDB0159127,"1-[(1S,2S,7S,10S,11S,15R)-5,17-dihydroxy-15-(hydroxymethyl)-2-methyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]-2-hydroxyethan-1-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
373.2588311,HMDB0159125,"2-hydroxy-1-[(1S,2S,7S,10S,11S,15S)-5,13,17-trihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-14-yl]ethan-1-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
373.2588311,HMDB0186939,"(1S,2S,7R,10S,11S,14R,15S)-14-(1,2-dihydroxyethyl)-14,17-dihydroxy-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-5-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
373.2588311,HMDB0164517,"2,5-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradecan-3-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
373.2588311,HMDB0164515,"5,14-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradecan-3-one",n/a,C21H34O5,366.240624195,M+Li,+,373.256624,6
